Sample,4-hydroxystyrene,p-hydroxyphenylacetate,acesulfame,phenyllactate,sebacate,undecanedionate,acetytyrosine,myristic acid,dodecanedioic acid,2-hydroxymyristic acid,palmitoleic acid,palmitic acid,tetradecanedioate,"1,2,3,4-tetrahydro-b-carboline-1,3-dicarboxylic acid",2-hydroxyhexadecanoate,alpha-linolenic acid,linoleic acid,oleic acid,stearic acid,hexadecanedioic acid,eicosapentaenoic acid,arachidonic acid,eicosatrienoic acid,eicosenoate,12.13-diHOME,9.10-diHOME,docosahexaenoic acid,carnosol,docosapentaenoic acid,adrenic acid,palmitoylethanolamide,13-docosenoate,nervonic acid,lithocholic acid,hyodeoxycholate/ursodeoxycholate*,chenodeoxycholate,deoxycholic acid,ketodeoxycholate,alpha-muricholate,cholate,glycolithocholic acid,glycodeoxycholic acid,glycoursodeoxycholic acid,oleanolic acid,maslinic acid,taurolithocholic acid,taurochenodesoxycholic acid,taurodeoxycholic acid,taurohyodeoxycholate/ tauroursodeoxycholate,urobilin,7-hexadecenoic acid methyl ester,sphingosine,piperine,linoleoyl ethanolamide,stearoyl ethanolamide,palmitoyl glycerol,C16:1 MAG*,C18:0e MAG,N-oleoylethanolamine,C16:1 MAG,cholesterol,C18:0 MAG,cholestenone,beta-sitosterol,C22:1 MAG,epoxysqualene,C24:0 TAG,C16:0 LPC,C20:0 LPE,C18:3 LPC,C18:2 LPC,C18:1 LPC,C18:0 LPC,C16:0 ceramide (d18:1),C20:5 LPC,C30:0 DAG,C32:2 DAG*,C32:0 DAG,C34:3 DAG*,C34:2 DAG*,C34:1 DAG*,C34:3 DAG,C34:2 DAG,C34:0 DAG*,C14:0 CE,C36:4 DAG*,C36:3 DAG*,C36:2 DAG*,C36:4 DAG,C16:1 CE,C36:3 DAG,C16:0 CE,C36:2 DAG,C16:1 CE*,C36:0 DAG,C18:3 CE,C38:5 DAG*,C18:2 CE,C18:1 CE,C18:3 CE*,C18:0 CE,C18:2 CE*,C14:0 SM,C20:4 CE,C20:3 CE,C20:5 CE,C20:3 CE*,C16:1 SM,C16:0 SM,C22:5 CE,C22:4 CE,C22:6 CE,C34:0 PE,C22:5 CE*,C22:4 CE*,C18:0 SM,C32:1 PC,C42:0 TAG,C34:1 PC plasmalogen-A,C34:2 PC,C34:1 PC,C36:5 PC plasmalogen-A,C36:5 PC plasmalogen-B,C44:1 TAG,C44:0 TAG*,C36:2 PC plasmalogen,C44:0 TAG,C36:4 PC-A,C36:4 PC-B,C36:3 PC,C22:1 SM,C36:2 PC,C22:0 SM,C36:1 PC,C46:2 TAG*,C46:1 TAG*,C46:0 TAG*,C46:2 TAG,C46:1 TAG,C46:0 TAG,C24:1 SM,C24:0 SM,C48:2 TAG*,C48:4 TAG,C48:3 TAG,C48:0 TAG*,C48:2 TAG,C48:1 TAG,C48:0 TAG,C49:1 TAG,C50:4 TAG*,C50:3 TAG*,C50:5 TAG,C50:4 TAG,C50:1 TAG*,C50:3 TAG,C50:2 TAG,C50:1 TAG,C50:0 TAG,C51:3 TAG*,C51:2 TAG*,C52:6 TAG*,C52:5 TAG*,C52:7 TAG,C51:0 TAG*,C52:4 TAG*,C52:6 TAG,C52:3 TAG*,C52:5 TAG,C52:2 TAG*,C52:4 TAG,C52:1 TAG*,C52:3 TAG,C52:0 TAG*,C52:2 TAG,C52:1 TAG,C52:0 TAG,C53:3 TAG*,C54:9 TAG,C54:6 TAG*,C54:8 TAG,C54:5 TAG*,C54:7 TAG,C54:4 TAG*,C54:6 TAG,C54:3 TAG*,C54:5 TAG,C54:4 TAG,C54:3 TAG,C54:2 TAG,C54:1 TAG,C55:3 TAG*,C55:2 TAG*,C56:6 TAG*,C56:7 TAG,C56:4 TAG*,C56:6 TAG,C56:3 TAG*,C56:5 TAG,C56:2 TAG*,C56:4 TAG,C56:1 TAG*,C56:3 TAG,C56:2 TAG,C56:1 TAG,C58:7 TAG,C58:6 TAG,propionate,butyrate / isobutytare*,alanine,oxalate,lactate,methylbutyric aid / valeric / isovaleric*,2-aminobutyric acid,malonate,alpha-hydroxybutyrate,serine,glycerate,pyrocatechol,uracil,proline,fumarate/maleate*,alpha-ketoisovalerate,caproic acid,valine,succite,hydroxyisovaleric acid,threonine,4-hydroxybenzaldehyde,nicotinate,4-methylcatechol,taurine,thymine,acetylalanine,leucine,asparagine,2-hydroxy-3-methylpentanoic acid /  leucinic acid,aspartate,malate,adenine,erythronic acid,hypoxanthine,phenylacetate,salicylate,4-nitrophenol,caprylic acid,alpha-ketoglutarate,2-methylglutaric acid,glutamine,glutamate,2-hydroxyglutarate,methionine,tartarate,xylose,hydrocinnamic acid,guanine,xanthine,ribitol,dihydroxybenzoic acid,histidine,orotate,imidazolelactate,3-methyladipate-pimelate,levoglucosan,fucose,phenylalanine,L-phenyllactic acid,urate,shikimate,suberate,arginine,citrulline,ascorbate,fructose/glucose/galactose*,tyrosine,homovanillate,sorbitol,saccharin,4-pyridoxate,azelaic acid,N-acetylglutamate,citrate,glucurote,tryptophan,1-3-7-trimethylurate,ethyl glucuronide,"1,2,3,4-tetrahydro-1-methyl-beta-carboline-3-carboxylic acid",cystine,pentadecanoate,uridine,pseudouridine,deoxyinosine,inosine,heptadecanoate,guanosine,docosapentaenoate,lactose,riboflavin,chenodeoxycholate/deoxycholate*,glycocholate,taurodeoxycholate/taurochenodeoxycholate*,putrescine,beta-alanine,choline,cytosine,histamine,creatinine,N-acetylputrescine,betaine,trimethylbenzene*,nicotinic acid,pyroglutamic acid,pipecolic acid,N-methylproline,hydroxyproline,creatine,isoleucine,ornithine,1-methylnicotinamide,trigonelline,2-hydroxyphenethylamine,urocanic acid,imidazole propionate,proline betaine,4-guanidinobutanoic acid,butyrobetaine,acetylcholine,lysine,triethanolamine,4-hydroxy-3-methylacetophenone,pyridoxamine,methylpyridonecarboxamide,carnitine,methionine sulfoxide,1-methylguanine,7-methylguanine,3-methylxanthine,3-methylhistidine,dimethyllysine,N-acetylspermidine,NMMA,trimethyllysine,kynurenic acid,caffeine,N-acetylhistidine,5-acetylamino-6-amino-3-methyluracil,ADMA/SDMA*,ADMA,C2 carnitine,"L-1,2,3,4-tetrahydro-beta-carboline-3-carboxylic acid*",N-acetyl-L-arginine,pantothenate,carnosine,C4 carnitine,geranyl acetoacetate*,anserine,2-deoxyadenosine,C3-DC-CH3 carnitine,thiamine,atenolol,threosphingosine,ethyl 9-hexadecenoate,8-hydroxy-deoxyguanosine,diacetylspermine,sphinganine,phytosphingosine,5alpha-cholestanol,C14 carnitine,C16 carnitine,C18:2 carnitine,C18:1 carnitine,C18 carnitine,C20:4 carnitine,C16:0 LPE,C20 carnitine,C16:1 LPC plasmalogen*,C18:1 LPC plasmalogen*,C18:1 LPC*,bilirubin,urobilin*,C36:2 PC*
PRISM.7122,603.603,70.2521,254.973,12571.7,608.6146,203.581,32.4396,90.7895,85.4941,505.271,111.672,3874.95,200.958,63.0097,22302.4,1119.99,7051.67,10711.4,3378.47,82.9523,9927.91,3797.8882,1329.7829,605.905,507.955,568.94,12086.4,22.162,21416.029,1564.25,1165.6845,311.94,177.954,28451.1,2333.79,950.8023,67599.1,204.1832,51.2708,1187.9542,33.5143,278.776,0,175.4848,110.8126,445.112,26.4609,1478.14,0,708.803,149.753,2470.7258,477.569,2252.9416,1262.86,153.594,51.2551,545.004,439.142,63.5365,12199.5,1803.691,20148.1047,814.322,52.2181,27.0522,81.9157,132.355,1701.92,82.0192,0,28.4598,192.3551,449.624,0,23.0191,0,158.366,50.6996,670.62,391.462,292.494,3489.66,256.626,37.6572,668.102,856.233,538.721,3171.35,109.354,4072.04,716.113,2791.65,179.138,597.692,111.577,58.4287,2190.3,2965.41,258.592,265.1801,3655.73,0,2787.579,432.96,3656,945.425,74.8559,354.48023,730.954,108.319,2292.09,0,1077.66,245.595,85.0927,0,0,23.6879,42.9904,83.3099,16.256,0,0,0,0,29.6096,19.2552,0,39.3329,0,61.0657,33.9334,38.963,0,0,0,59.5524,0,38.4849,116.3822,22.1637,25.3363,0,20.3527,145.276,80.6856,38.2149,207.413,0,24.7488,115.038,0,85.0264,987.419,316.322,4110.89,1670.58,348.4,0,69.2258,178.531,433.922,0,12.1871,3811.44,634.244,3783,1085.33,2411.76,5700.41,345.296,5348.8,374.513,3316.85,888.105,972.837,65.1439,1512.26,2187.2,978.883,3530.74,1641.22,2913.25,4414.52,1989.51,5303.31,4717.83,3342.72,985.174,377.245,13.9373,14.3026,29.9467,34.9726,128.266,49.2726,107.624,173.898,86.1566,386.108,40.0671,354.051,358.619,131.458,18.3449,0,2007.78,7249.56,11060.89,812.05,289.984,12632.7,356.396,174.406,32.7535,2624.942,205.549,23.5702,1143.26,27225.07,1156.86,1288.08,372.631,38740.18,3971.72,187.254,5987.849,1492.37,1674.25,1507.62,43373.4,249.132,261.271,52349.4,2615.359,295.788,13644.5,9547.11,57.9458,132.402,12745.48,743.538,19.5119,735.922,31.5278,564.834,119.766,3963.15,29855.48,202.812,14020.29,8.16617,85.3097,134.198,47.6517,10964.2,17.7946,155.13,216.059,4720.99,22.2161,0,186.473,25.6215,40786.7,466.811,983.554,70.2232,78.2271,267.4236,6974.52,3794.71,608.145,9740.37,41.7083,31.6747,838.432,5751.9,1530.008,1146.2571,222.61,515.035,6437.38,873.165,0,210.752,30.2932,18344.7,43.4791,131.853,9.285,146.3583,1055.27,0,31802.2,614.656,7.48121,28440.3,1.07903,142.87,214.978,52.3486,6458.45,8.3909,334.513,235.861,183.8994,30.9868,110.583,7901.74,1123.42,1994.12,6624.13,12.6369,188.662,11835.6,42.9918,454.239,5368.35,268.093,15665.7,14123,123.504,12.848,106057,1478.75,4469.27,215.134,142.129,1334.057,849.069,1216.43,191.942,17.1701,18.1549,5.70761,21.8923,75.6033,1247.23,6.91623,244.588,118.376,343.804,2024.02,431.897,17.5049,57.9815,0,67.5133,79.6174,6318.05,0,0,56.3746,5.47245,20.7759,16.0522,35490.5,0,1823.703,2089.11,9.62358,32.8053,3148.15,95.1357,41.9683,0,90.8575,11.9279,80.2597,120.952,223.411,166.554,33.6062,0,0,0,354.803,205.886,10.4174
PRISM.7147,345.589,18.3243,857.009,7455.51,170.9345,167.526,12.8977,38.2314,68.2156,209.747,105.316,3593.28,241.183,62.714,14313.8,537.849,32288.5,65958.3,8989.03,149.366,108.2643,305.1674,17.9046,441.008,162.325,614.399,234.76,274.862,25.2904,0,36.9561,0,0,7648.32,1625.37,32.5649,32517.6,93.6127,30.878,430.6578,0,39.6771,0,344.179,2479.005,0,20.8145,33.0416,0,1459.86,95.4602,2768.4044,368.989,279.5778,16.5339,261.725,30.3433,129.0653,55.8279,46.2778,119.465,1453.301,32388.8268,31.1125,31.9736,12.6475,53.8282,491.289,1157.55,120.123,31.2979,155.381,467.107,297.547,18.8232,63.0206,13.9494,252.865,77.285,1749.37,2268.25,367.213,5737.71,333.906,0,2672.16,11352.7,16593.8,6350.38,0,11385.2,364.369,12743.1,0,191.814,55.204,0,1357.78,796.624,552.262,424.282,1812.46,27.5415,64.1358,172.54,47.0755,175.4,0,334.7647,9.77715,0,40.1998,0,0,0,61.5737,0,18.6717,8.99906,46.2752,142.242,0,0,53.6522,0,0,22.807,0,28.6092,52.8587,0,111.057,24.4228,21.8343,14.3386,0,0,25.8536,0,12.1611,24.7928,18.0841,83.5581,22.4687,45.8666,51.4365,172.227,73.32,26.4215,0,95.4095,786.186,15.3596,230.659,2619.15,1260.66,3048.53,1265.22,52.9174,114.035,158.8737,856.767,808.563,0,0,12803.3,251.187,28236.4,1822.44,23673.4,8338.84,1031.94,10454.5,31.3505,8168.22,1196.64,36.243,693.237,512.29,10805.8,362.279,36203.4,1392.64,47364.4,7932.26,52485.3,11061.1,7880.42,7798.82,3722.34,545.83,110.275,27.7218,38.6117,0,780.374,37.7204,1117.83,163.956,626.414,655.769,101.734,736.581,1195.98,271.101,0,0,236.264,2739.18,583.179,22.8656,642.96,3377.95,12.3401,82.2969,31.7497,124.5342,170.352,42.4987,65.0007,2043.579,125.779,11.1852,4760.43,1279.586,304.615,64.6808,176.3627,544.207,384.634,145.222,209.899,34.5946,15.1277,2812.679,13.33872,26.1544,2257.11,1043,438.951,58.5786,7572.95,348.924,307.444,41.1237,487.625,0,115.556,914.541,5443.04,134.078,1911.457,19.6743,0.870127,144.214,278.481,1056.03,18.3749,5795.78,135.477,33.5933,53.1684,751.737,166.283,9.05772,3647.13,8.75268,479.314,15.6617,42.5463,1316.561,4536.182,174.147,139.316,1180.043,19.4142,40.874,6125.06,1538.6,756.351,1062.6482,4181.75,455.48,450.929,690.634,5.82079,23.7645,0,3070.72,779.622,0,7.58341,542.4,248.444,57.3642,45.2582,23.2725,15.0843,7860.43,0,26.8873,19.5963,0,9817.1,89.195,6.9663,109.167,218.4926,63.0215,301.062,4655.84,473.616,1555.09,14668.7,50.1514,60.7007,470.687,9.34138,103.944,414.006,33.0793,230.937,496.276,486.304,7.94633,45430.3,512.132,455.466,58.8638,91.9306,547.4299,663.666,502.266,107.359,0.0277991,975.084,594.513,201.838,83.6951,1253.29,12.0239,105.54,318.987,253.395,183.939,93.1153,13.3169,24.2795,0,79.8435,216.149,5547.817,152.46,0,70.0816,82.8438,0,0,2842.03,0,2605.212,7342.11,220.524,1698.54,824.974,83.4831,24.1424,0,10.3781,23.2939,48.0801,45.5003,720.401,230.447,26.7825,0,0,111.152,1055.21,258.947,27.6128
PRISM.7150,32.4742,73.1743,0,576.981,1666.24,737.486,0,67.5632,57.6006,511.882,25.4388,1623.7,323.626,308.907,32732.9,1794.11,7165.41,5691.99,1999.75,259.745,252.418,8101.5007,206.869,130.968,123.417,762.135,1407.71,327.807,333.4065,326.695,45.4709,31.5585,31.4151,20392.96,1472.94,0,44962.8,258.0405,0,847.5259,51.6165,47.9639,0,468.276,100.1474,0,0,62.0994,0,1817.8,168.997,1601.1057,54.7803,145.91511,28.3743,148.455,40.1185,1780.603,19.6176,87.4474,989.907,3266.061,40949.5326,32.7127,57.135,12.2278,91.9557,769.636,1962.86,313.111,0,37.2732,2055.365,852.708,0,99.3222,0,368.616,118.03,783.34,560.925,803.603,3995.89,367.658,48.3595,1485.99,1375.93,815.061,6048.68,67.2366,5893.52,862.858,3395.19,108.863,1984.7,77.7248,102.091,2780.74,280.287,176.575,293.5269,4304.94,162.113,2253.626,180.342,79.1553,231.385,147.089,3053.5212,0,0,142.464,52.7964,15.8444,0,104.881,0,10.4716,66.8667,69.067,117.402,19.2681,0,54.9452,0,0,0,0,18.2838,23.5564,70.381,46.3792,153.252,51.7789,0,0,22.8458,47.9972,22.0293,28.0116,711.792,181.575,69.1577,0,40.9412,289.999,168.397,111.95,228.818,0,68.4623,258.882,51.7027,156.331,1587.85,533.548,3501.28,2225.59,194.388,39.4642,107.5899,1055.95,2671.11,58.8932,15.2813,7330.9,2208.73,7404.45,5084.97,5642.54,8187.6,516.935,8349.94,231.568,5040.91,997.542,373.942,125.171,3716.93,13249.3,8070.43,11542.1,11253.3,7136.06,11480.2,4218.36,10383.7,8315.1,5010.77,1356.19,349.033,19.4522,0,78.8781,75.7969,215.505,124.222,270.068,286.817,92.567,392.712,18.0489,250.986,304.345,57.3461,0,32.5703,1484.12,5383.43,15876.59,270.038,4611.32,9039.04,791.694,154.547,692.326,1898.191,969.514,13.9084,5492.72,23146.37,2013.97,1757.35,2675.13,36797.12,5562.84,4023.77,5879.413,5126.41,304.723,30.3396,8991.26,2389.58,208.689,58067.5,97.59789,5721.94,14939.6,18768.2,296.616,197.944,22798.03,649.08,23.4939,41.2858,20.4815,349.315,381.781,2946.15,29613.31,3340.93,9202.41,4.07029,105.129,6853.62,110.69,12451.7,52.3568,369.897,76.2215,2671.97,29.0283,0,402.919,67.0502,37054.1,1415.57,3666.58,24.6546,235.723,424.0568,4590.12,13469.4,257.222,8314.42,536.594,100.49,197.122,8604.46,3956.297,381.98963,741.898,348.959,5208.19,686.706,0,359.982,52.1934,25506,99.0469,192.618,142.9891,99.7815,1553.99,16.4622,484.028,67.4919,6.60221,5037.54,6.91435,105.003,308.409,46.2317,24272.5,0,812.257,227.94,1985.419,1174.6,49.3334,1151.35,749.021,2388.34,12930.9,8.65496,166.309,6589.15,73.1228,0,67.0933,120.791,3355.72,1653.85,2359.17,11.7399,8982.42,1636.81,4553.68,348.819,142.669,1038.35,271.314,1919.81,429.054,0.0204992,1339.96,482.68,65.509,941.07,232.238,57.1093,508.638,32.1472,15.3413,1652.17,128.008,108.207,214.326,0,104.544,17.3843,1673.543,0,0,98.723,13.1862,21.0533,0,2790.67,0,961.229,340.747,42.5412,0,1520.63,42.3255,230.782,0,19.0917,0,11.3401,45.5734,1825.62,65.1043,16.4467,11.3302,42.5129,9.01723,248.617,317.37,0
PRISM.7153,185.238,0,359.5997,3786.68,90.3096,84.4193,0,414.545,29.4696,269.578,120.333,12529.5,95.25,28.3744,18518.8,322.135,5086.04,5892.4,6824.79,38.2441,1377.069,996.079,490.364,357.984,1027.72,408.197,5532.83,267.64,2016.2106,145.656,199.6214,48.5136,79.5839,33195.66,4317.17,6546.6444,40411.9,1218.7319,771.302,9717.0029,0,31.4756,101.769,64.4784,58.7385,365.399,29.9669,319.145,43.2676,56.7944,107.961,569.7746,2070.771,1175.0681,128.748,313.753,31.9473,704.314,35.7029,34.112,108.009,2356.715,3454.0486,13.3158,37.063,0,59.3592,356.615,1391.1,289.684,86.5731,99.1695,155.3216,102.032,45.279,60.0884,94.6462,210.486,119.315,2242.62,1150.64,646.483,7112.19,228.042,34.0679,5730.85,6468.81,3018.21,12272.2,45.4845,12469.2,295.8335,7814.52,45.7305,192.886,66.9741,65.4757,678.147,1187.923,119.346,123.3495,1099.29,17.4141,394.162,180.68,188.996,266.691,0,103.74207,68.1211,25.3052,566.42,0,83.7413,39.3371,10.777,0,0,52.5355,28.8582,45.7391,12.4214,0,24.3195,0,0,12.3596,12.8954,0,18.3955,0,19.3046,17.2374,12.9654,0,0,15.0963,25.5896,21.5328,12.5926,168.5099,0,68.0248,28.0993,108.4,48.8107,115.178,38.494,39.6105,0,72.9966,342.331,19.0875,248.179,827.966,625.621,2204.29,923.439,149.9,57.9088,85.4061,74.0544,969.194,0,0,13330.9,236.346,11544.3,2255.14,5657.11,9554.22,599.932,8176.61,321.343,5568.24,1269.22,743.711,207.8442,21.9432,23163.7,256.127,28600.8,2523.8,22636.1,12082.9,12027.2,11263.4,10570.2,7692.99,3600.01,635.948,39.8605,30.0028,93.5218,30.7556,607.98,146.475,436.207,657.249,200.377,1268.94,34.375,1119.09,668.695,114.772,0,0,350.573,2341.12,592.412,27.9785,116.765,1696.21,19.8677,87.201,64.7021,185.8649,211.185,23.0509,167.95,4738.605,79.9481,7.63654,145.896,3241.39,859.569,86.5631,154.8448,376.044,309.057,1240.3,6349.82,78.6808,33.4453,2984.63,0,57.3873,1474.72,759.124,74.7872,78.3484,2421.284,246.533,28.2053,36.294,47.7683,0,43.0961,643.7146,6196.23,409.949,1363.361,24.172,0,176.001,102.981,404.082,8.49972,325.144,65.3455,76.122,11.8511,55.0089,202.288,18.2726,3154.18,20.07,640.691,4.95989,16.833,985.5211,6028.245,430.133,193.868,998.714,12.6806,44.718,126.677,531.664,308.3793,602.8235,3514.5,64.2846,443.279,348.698,0.928466,190.391,0,12292.7,271.17,0,15.60582,273.5399,3713.86,20.0842,7926.97,9.56054,6.42076,34152.8,13.0822,69.274,335.338,17.3103,3455.29,32.0782,77.0129,77.5904,23424.03,144.991,522.618,3247.82,352.548,1856.53,5168.16,72.6086,234.892,674.133,13.9901,0,258.285,393.516,323.066,971.049,587.694,46.1612,14178.6,1313.56,474.641,1464.73,164.544,418.33,69.103,323.669,403.676,0,1026.95,41.0858,367.558,534.451,1190.02,0,153.133,20.8686,95.146,412.669,49.7,928.125,254.629,0,116.792,202.835,2349.898,142.935,0,164.3704,32.2108,0,111.433,407.506,1035.21,981.726,3807.8,100.872,296.16,1313.87,130.468,515.423,0,419.867,32.2997,240.575,523.857,1016.67,321.457,56.7279,9.34377,9.02063,71.9619,6957.91,37.8104,9.98243
PRISM.7184,801.631,0,1331.072,16835.2,305.8714,274.743,32.448,52.7557,69.5616,142.497,156.4,2175.52,162.599,50.5728,8320.5,305.804,33900.6,51430.9,990.142,91.3083,352.237,3059.3926,427.2368,472.476,566.753,485.777,2165.76,0,1529.1918,316.818,1805.772,49.7607,33.3968,33215.5,2086.11,2429.4092,58419.2,511.5184,505.462,6395.3502,12.367,85.8906,28.3939,369.305,1526.8711,0,15.5281,0,10.3106,21.1268,149.572,4614.033,885.051,6270.593,660.859,116.115,34.5744,679.2707,1866.55,97.1015,2179.33,1583.181,3263.0047,454.427,53.8737,0,89.1248,177.955,1526.41,167.131,0,42.2527,144.73551,332.802,0,21.0716,22.2353,116.18,52.4726,502.205,500.359,38.5472,2467.16,102.184,50.2198,316.388,1123.47,1024.8,1314.13,29.8486,4589.83,704.22,4494.64,89.2438,206.98,99.9924,26.9547,851.599,3209.23,329.775,254.1595,1913.15,0,405.2371,191.091,37.9778,606.682,16.9884,349.1875,66.2437,60.4204,220.429,18.3651,233.798,184.759,176.523,109.251,0,32.4682,105.043,142.343,0,0,40.2654,0,0,0,14.1825,15.5332,59.919,0,109.552,35.5646,44.7396,0,0,0,0,0,35.262,122.1464,24.1561,0,14.6042,13.7342,0,0,0,21.628,0,0,20.8692,0,0,257.844,39.9049,587.725,573.164,11.3367,0,17.7593,228.055,36.7982,0,0.661488,227.177,0,973.067,35.3889,1220.08,795.939,276.474,2272.33,0,1859.11,708.347,0,58.0694,0,106.54,15.762,948.55,19.5553,1741.83,440.767,1611.14,2401.8,3475.7,2831.13,895.87,469.236,0,0,0,0,103.041,0,135.599,95.7767,227.742,307.25,129.874,397.227,863.043,469.962,0,0,3417.04,13305.2,5084.69,2769.11,462.173,9414.49,265.094,73.0385,81.3763,1636.652,552.678,234.976,7881.59,11402.43,2179.02,170.585,338.366,19999.49,1778.24,97.6904,4068.374,302.201,1050.75,139.924,56.2552,3736.01,170.086,27608,89.871,111.748,7435.23,17977.4,89.1398,138.55,35782.99,559.341,321.344,75.1944,36.073,46.4008,400.394,2093.28,23895.15,1224.01,6861.17,7.76224,116.503,162.624,67.4795,14820.1,8.94483,733.481,130.409,4470.46,19.4046,6.99238,253.373,20.4126,20303.12,322.676,458.678,0,59.3884,407.7429,4718.42,10343.6,577.017,5489.85,137.784,35.6774,0,2312.11,811.013,811.4376,142.965,1062.29,3287.04,798.689,0,45.9292,13.5342,3954.14,611.721,465.838,707.497,1371.848,524.457,25.7757,654.778,110.929,6.94303,38985.9,12.1008,8.67092,511.117,76.673,6105.21,600.787,448.646,94.4461,1360.571,0,120.35,6136.1,568.216,1047.3,32321,29.4991,58.8871,6520.31,42.3715,6.17649,172.768,254.946,9744.98,2928.65,500.171,20.3021,31180.4,29447.4,3747.49,33.9602,35.4285,1180.666,678.937,1383.4,296.719,63.307,2814.09,315.692,336.853,1079.24,1573.34,167.38,569.729,326.273,232.225,800.962,9.91597,2464.11,622.014,0,52.8764,195.057,5674.16,0,0,43.0239,14.4243,38.4573,0,1566.72,0,4537.63,7540.73,88.6512,192.66,1669,324.29,0,0,51.5269,11.3627,78.251,126.233,1306.05,334.148,37.5538,0,0,6.27084,49.6406,0,21.7531
PRISM.7238,0,46.5213,0,0,16.74124,9.06466,349.777,83.6998,14.5927,19.4416,545.272,1758.2,72.4836,8.41296,282.857,242.649,8312.41,16767.7,1693.3,41.0556,340.077,2899.5528,6451.722,454.084,147.648,76.7609,966.892,0,6033.541,1445.87,1181.8482,43.6943,11.3391,36.7122,2063.19,15027.713,90.6133,19094.9,14360.8,91408.641,0,5.88313,42.3319,21.92744,99.60367,0,376.405,7.54341,208.045,0,102.272,7964.312,8814.16,9171.41,465.82,279.73,203.005,7142.92,1207.13,56.3631,3685.36,3239.497,491.736,110.078,43.3907,15.208,50.0834,428.742,1230,128.796,46.7244,101.83,258.3549,757.037,29.6268,51.6744,0,180.815,602.767,471.527,112.984,287.637,379.67,96.5683,115.33,216.652,228.656,153.552,208.003,401.05,575.205,1194.317,742.103,828.787,53.6971,272,14.4355,3967.62,6518.45,683.703,347.2749,4965.91,18.6988,2314.157,1518.8,225.381,2568.37,32.1417,97.0295,596.825,408.055,981.272,0,1056.63,753.896,26.0589,10.3686,0,2.40971,48.7984,136.609,71.4198,8.49428,0,0,0,12.9946,0,0,18.4866,0,33.4044,0,20.8679,0,0,0,0,16.2075,9.5543,63.4403,0,0,18.1082,18.7879,24.2795,26.2114,27.4169,37.8398,0,0,36.7614,76.5121,21.337,186.557,91.9499,150.399,223.411,55.6113,0,26.8294,932.419,24.1911,0,0,120.537,0,289.926,75.3571,640.371,96.4671,180.55,557.734,36.8238,400.094,378.545,111.888,40.625,0,73.5902,567.673,181.109,45.8845,276.458,311.706,485.994,332.012,698.243,798.743,334.847,131.171,0,0,11.5515,0,9.32059,11.9517,16.7752,15.0619,0,25.7968,8.48287,23.2363,18.1793,0,13.0765,0,360.706,775.591,4056.64,600.942,424.034,976.355,7841.86,31.9592,65.193,757.934,184.076,3.56562,655.398,5123.593,221.679,168.654,0,81564.6,248.211,335.148,1125.671,647.134,140.15,5.85767,23060.1,459.872,61.9607,60671.3,534.218,1461.04,4017.53,1986.35,17.3648,875.379,4802.055,20.7311,250.63,147.636,10.1261,15.5187,48.4604,1279.21,4514.131,1117.62,15765.62,6.35739,0,0,0,1825.25,3.23761,97.8884,22.6219,1913.13,133.631,1.37894,93.9984,5.91638,73354.3,663.512,74.7262,79.6537,12.5557,319.5477,1378.279,54.6704,135.832,16335.2,1253.45,114.5,0,2975.38,109.7814,705.6093,179.297,0,1197.133,1182.57,0,9.97964,9.68421,2710.35,0,0,38.5676,12.229,958.78,5.01008,13612,155.258,0,3270.4,31.0592,63.6734,319.215,41.8666,66029.1,689.201,329.12,6334.61,3463.484,49.6849,220.93,1161.02,427.702,347.493,8.40082,128.382,7375.2,11066.6,77.1618,10.087,4.7454,7449.21,2238.46,0,2387.63,0,264.241,1893.5,1041.89,148.673,28.9933,24.49734,66.3069,81691.6,246.805,12.718,1097.78,222.309,180.322,310.248,3673.56,157.379,180.152,134.013,192.13,104.065,197.689,1295.21,2777.64,59141.6,7.80545,16.6943,3705.926,0,11302,10.1385,144.778,0,1420.52,261.972,13.3374,6826.62,7618.31,0,208.706,755.964,690.807,0,2455.71,5574.94,2639.3,3842.25,726.881,0,158.345,31.4449,5.35262,0,49.5174,2457.8,0,5.94332
