,CON-002,CON-003,CON-004,CON-007,CON-008,CON-009,CON-011,CON-012,CON-014,CON-015,CON-016,CON-018,CON-019,CON-020,CON-021,CON-022,CON-023,CON-024,CON-025,CON-027,CON-028,CON-030,CON-031,CON-032,CON-033,CON-034,CON-035,CON-036,CON-038,CON-039,CON-041,CON-043,CON-044,CON-045,CON-046,CON-048,CON-049,CON-050,CON-051,CON-052,CON-053,CON-054,CON-055,CON-056,CON-057,CON-058,CON-059,CON-060,CON-063,CON-065,CON-066,CON-068,CON-069,KD-001,KD-002,KD-003,KD-004,KD-005,KD-006,KD-007,KD-008,KD-009,KD-011,KD-012,KD-013,KD-014,KD-015,KD-018,KD-020,KD-021,KD-022,KD-023,KD-024,KD-025,KD-027,KD-028,KD-029,KD-030,KD-032,KD-033,KD-034,KD-035,KD-036,KD-037,KD-038,KD-039,KD-040,KD-041,KD-042,KD-043,KD-044,KD-045,KD-047,KD-048,KD-049,KD-050,KD-051,KD-052,KD-053,KD-054,KD-055,KD-057,KD-058,KD-059,KD-060,KD-061,KD-062,KD-063,KD-064,KD-065,KD-066,KD-069,KD-070,KD-071,KD-072,KD-073,KD-075,KD-077,KD-078,KD-079,KD-080,KD-081,KD-082,KD-084,KD-085,KD-086,KD-088,KD-089,KD-090,KD-091,KD-092,KD-093,KD-095,KD-099,KD-100,KD-104,KD-105,KD-106,KD-107,KD-108,KD-109,KD-112,KD-114,KD-115,KD-116,KD-119,KD-120,KD-121,KD-122,KD-124,KD-125,KD-126,KD-127,KD-128,KD-129,KD-131,KD-132,KD-133,KD-134,KD-136,KD-137,KD-138,KD-139,KD-140,KD-143,KD-144,KD-147,KD-148,KD-149,KD-150,KD-151,KD-153,KD-154,KD-155,KD-156,KD-157,KD-159,KD-160,KD-161,KD-162,KD-163,KD-164,KD-165,KD-166,KD-167,KD-168,KD-169,KD-170,KD-171,KD-172,KD-173,KD-174,KD-175,KD-177,KD-178,KD-180,KD-181,KD-182,KD-183,KD-185,KD-186,KD-187,KD-188,KD-189,KD-190,KD-191,KD-192,KD-195,KD-196,KD-198,KD-199,KD-202,KD-203,KD-204,KD-206,KD-207,KD-208,KD-209,KD-210,KD-211,KD-212,KD-215,KD-216,KD-217,KD-218,KD-219,KD-220,KD-221,KD-223
"Cyclotrisiloxane, hexamethyl-",0.0695430939891247,0.0648059466397299,0.0241736740819348,0.0192343712329837,0.0273799688989244,0.0079366004033062,0.0091841567784651,0.0248318927379336,0.0196333542353799,0.0190298995800248,0.0202826070844379,0.0357711506318884,0.0185588042737122,0.009063401172918,0.0158057441057017,0.0144898385221735,0.0200612899494493,0.0176225848398199,0.0116735003739783,0.0209367777755391,0.0135711411510558,0.0392849938944927,0.0809951956982116,0.0147702940239644,0.0238688210754709,0.0169347201045736,0.0192639339122116,0.0248405215295583,0.0186506184501953,0.0221598198176958,0.0166423522236954,0.0321932000043897,0.0049543499194444,0.0144770808368437,0.0358380290768271,0.0200517881364951,0.0323299705164704,0.0804803789875404,0.0249568189263542,0.0699800704315833,0.0274026209067777,0.0538802500308498,0.0354082108090546,0.0248759880319548,0.029267844795162,0.0115913058208608,0.0157025219244829,0.0258668718573401,0.056515794733467,0.0252174945878431,0.108148574039621,0.0325802668165769,0.0169786281442244,0.0050476246743405,0.0245541100645633,0.0160066358603134,0.0150369482677732,0.030679723051679,0.0066308845156899,0.0111687006186502,0.0148156383177716,0.0154352236296298,0.0143402977066667,0.039338138370479,0.0250771538584006,0.0130192232429031,0.0095142400164474,0.0164299360728872,0.0424349571698708,0.0198194260846942,0.0110801466943963,0.0152768818069741,0.0178575429185594,0.0126825470103543,0.0252809003812829,0.0120365138074068,0.0521325904283481,0.0284214764123438,0.0196433866972968,0.0232183417174976,0.0123556375056612,0.0226271330193755,0.0147606628266777,0.0278844455130355,0.0156691374465858,0.0109793884188137,0.0202514715435122,0.0302665941652308,0.0218632714816904,0.0183478416490273,0.0126682978416146,0.0411406304448863,0.0183309902604493,0.0089447987314058,0.017333254951595,0.0210509469924564,0.0171240097676207,0.0421732458734876,0.0175459891408726,0.0146366566775768,0.0118980423239341,0.0281720061913094,0.0095273667666251,0.0196788464084553,0.0321846166903398,0.0237360543142259,0.0276121569346594,0.0085799986659955,0.0141501440282228,0.0085319396733298,0.0072542112730735,0.0077305677518803,0.0231047562117744,1.47290042210192e-08,0.0144886515634946,0.0565139889538485,0.0150461758919321,0.0306432341647346,0.0298043135458312,0.0231734770717008,0.017247436990339,0.012847224589331,0.0408974151659009,0.0144185206358093,0.0110713892741728,0.0151266157866303,0.046722209237489,0.0334889986096251,0.0133029446479086,0.0208636877838541,0.106829508164825,0.030305487655513,0.0422946339979751,0.0123949985221316,0.0199732630467288,0.0140352340400293,0.0129889885265546,0.0661338080196313,0.0128948012639011,0.0117862919224073,0.0183622135976252,0.0699201381216543,0.024043069174212,0.0138623641100832,0.0102068265117662,0.0983254316453313,0.0216748048677936,0.0180735836678415,0.0150148927195452,0.0073018454703228,0.0268006238341572,0.0230765790307857,0.0196201377798711,0.0395612445315476,0.039423037352789,0.021332639500322,0.0367653619315777,0.0375553311727803,0.0283658733013901,0.0153960078261765,0.0140647732876453,0.0202353502046791,0.0053868236110837,0.0250340068219044,0.069303359414434,0.0136809604371601,0.0123051959977514,0.0315854814869179,0.0112042256458854,0.0247837168573839,0.0403780255502428,0.0208093538710919,0.0153650246228536,0.0024399502740328,0.0830865143739178,0.0337751382381228,0.0258430976375275,0.0085185375856062,0.020778455638077,0.0131457572364966,0.015289805361786,0.0120394505445232,0.0145996667226434,0.0187408707067412,0.010208132185882,0.0066814738199989,0.0157945019685677,0.0331057639512437,0.0120614221977206,0.013112076659989,0.0207180676163594,0.0155385577157953,0.023973698507717,0.0197373959606257,0.0464939098236736,0.0408178857494656,0.0149270215673817,0.0147463515160186,0.0268817923638724,0.0120844749131243,0.0554765728207933,0.0330544584985088,0.0603549603453691,0.0410423613293627,0.0601734012220535,0.0416720417607198,0.020912217365972,0.0320668016297625,0.0332003230538999,0.0284726888933927,0.0225647090416476,0.0158837955928615,0.0827809162160666,0.0170516637191002,0.0227541160681615,0.0642767676414304,0.0654995502443016,0.0385291930863542,0.0191413271588089,0.0123462805516354,0.0349009803929924,0.038883741559343,0.071269694720102,0.0211957641864621,0.0217407596287451,0.0432813872517291,0.0147819670988488,0.0191492897958356,0.030016049595452
Benzaldehyde,0.359398187105863,0.371002363964256,0.779997272439715,0.888101885654142,0.236103757390559,0.292402411931011,0.358136983458119,0.318972166927364,0.259628533497114,0.373916758908247,0.999393030853423,2.32226074981124,0.982797075020063,1.22416588869657,0.355497409397366,0.274729027369148,0.595822862519446,0.244809593325519,2.74025865066606,0.266747008040966,0.557199674595605,1.41695498594929,2.90282527215196,0.446312985370675,0.684064689426844,0.280515140387034,0.417648903040304,1.56759466900468,1.6441251054327,1.21105749805131,0.254540968582696,3.74776261141584,0.185645079920362,0.201718361473059,0.21702119218745,0.449453533311534,0.381988319420281,1.39418058675942,0.469484678688739,0.688785302633155,1.7680186102434,3.38582896504206,0.985148340321921,0.689685940869385,0.293682532217961,0.242153896958175,0.528348598808093,0.366091190674681,2.59318294890915,0.90801008516273,5.38806696841461,1.43298362834491,0.258192452323831,0.025107660522725,0.278697621983312,0.180424792813586,0.0602136789849635,0.397248712244714,0.0439705900339675,0.0852839571657421,0.145136951685779,0.247261590132302,0.154799432135321,0.232607596483864,0.0394557732673201,0.551201954684918,0.187860207020728,0.11237237470379,0.657316301556149,0.125230177413833,0.243624103488514,0.0528439297067158,0.0907025187081269,0.0502967832459559,0.163885024800768,0.215708231101562,1.49455348131385,0.308892269785931,1.14042828083428,2.17399408285446,0.338522271779513,0.42665264547876,0.357909275197181,0.208557652612703,0.451097696035916,0.43521213796757,0.301487265307453,0.30287704711902,0.328220913669162,0.0326132981143319,0.176747819169879,0.576879974618373,0.464916872435339,0.174453191855416,0.12064010085262,0.110047324516788,0.214517787610514,0.394505449713846,0.439813138310789,1.45651045477249,0.811089772436332,0.756982783898693,0.194017847514325,1.60560136439616,1.10930416711136,0.334572098690783,0.234525747289244,2.43121148886128,0.247812025156685,0.371316380725691,0.725970735054006,0.499384785196712,1.6341754261817,0.370783300251244,0.290005745149916,1.41673493946823,1.37677630371867,0.740428514883955,0.308602453526101,4.23350076656535,0.587765557052738,0.883765081337767,2.39994947543763,0.0693981428141917,0.454453225024573,0.788736228201107,0.132252902478867,0.274887429105072,0.0485693452219694,0.217056657464735,0.991190596727107,0.0915608433047268,1.54087088706543,0.921010191707045,2.06776844523473,0.561077354787074,0.269117437151932,0.229071261044699,0.689058027327894,0.492446158016409,0.417000049000818,2.42002014422093,0.24187940996574,0.212914714036879,0.152907763526153,0.398082152747787,0.177410691304138,0.22556681629104,1.09796271453899,0.18003607549196,0.130722492603192,0.528177457460312,0.226471308179232,0.253562646934375,0.128588681311072,1.09783996674865,4.16142080633424,1.40488638510685,0.126423929943264,0.178516411241794,0.070778977750859,0.793238111127168,0.0958079342330202,0.264991833504245,3.59533025633137,0.495648375834051,0.362421720638295,0.210683575366605,0.292079700725279,0.551085831799977,0.390977274888319,0.213069543041021,0.0349120860729245,0.158437931557134,0.903158780826525,0.0913343275551557,0.0734621447809058,0.0421903958482857,1.09602732350897,0.203175113194434,0.0691615923672263,0.225936698993957,0.0565076986923163,0.12236530863382,0.208928591137273,0.0670077225383528,0.164140239805033,0.657804354555329,0.266371051635697,0.11770535910645,1.27484991080813,0.92660398978387,0.621531384050151,1.05521870750809,6.2020024014568,0.538106427223892,0.776413923959448,1.72545891013309,1.49296942329711,0.580674325487385,4.18802120833708,2.31082292341161,2.1345288029008,0.58630858583475,1.21657195366414,1.08644489369744,0.155593111663335,11.2296653876185,2.15023379304805,1.33774496355626,0.314186479346047,0.575634478570886,9.41376140409861,1.71911810327111,5.17207191964043,2.61370988604713,2.53615166318578,0.6806704790797,0.867550629916826,0.205722745403796,0.589122429257783,1.3162097739994,0.675295525394773,0.109247016515708,0.154409498250534,0.399107006833981,1.3492975851981,0.278288363885902,1.3447222654926
"Cyclopentasiloxane, decamethyl-",0.191413015126323,0.192657898009805,0.144117942641574,0.098527729744153,0.281856317157367,0.0431717619455993,0.0697747580442345,0.118389678438017,0.120540766307113,0.0912819446091627,0.123137597583488,0.209501516071771,0.0963006898633801,0.0523955770257067,0.110672855584074,0.0811806394922733,0.103234530190172,0.0969763524373931,0.0562437599640224,0.131649088535615,0.141165840292635,0.190058602736068,0.315993456137363,0.0496341215811011,0.183580641927838,0.0935810142818426,0.0976771252601544,0.283570623239519,0.119750814608,0.0967734946750927,0.0577886048201278,0.201086626234452,0.0020682785282365,0.0891092367486524,0.159378198904143,0.0673079335980443,0.117588125631268,0.301718459656433,0.0941579229821565,0.33750574695249,0.0974904432173608,0.307677208643197,0.134393848222859,0.0857476312251786,0.0834649518981032,0.0584046448264724,0.0694770415186285,0.0871147131485913,0.369151618386946,0.089488129075286,0.537240332175497,0.1235167898386,0.0949145542852781,8.33303838821726e-09,0.0873197375763206,0.0528780348891488,0.0456573909333934,0.114909232486784,0.0215537664698122,0.0701965602970863,0.0437341330683689,0.0363883767448136,0.0440057987619379,0.118150696105999,0.0743379513508625,0.049641855722344,0.0310716846696675,0.0446182767072791,0.133550070470636,0.0690196018140915,0.0318471144859079,0.0646179749823635,0.0502111718661905,0.0404646842346561,0.0913842348183794,0.0647798753855293,0.270908463503548,0.0962987517228358,0.061518772697174,0.125138736462558,0.0470643991541271,0.0874501569031402,0.0473852158083568,0.137371122654503,0.0389775836844184,0.0453897835445387,0.0803450307710189,0.124795224667642,0.099309471513861,0.067510580730584,0.0448094888341097,0.203857762140171,0.0676484596142134,0.047573254594018,0.0715214663997844,0.124603261539804,0.0807118961322446,0.148617198509644,0.0601073590625695,0.0640202971576799,0.0847822989567379,0.23444769019176,0.055421399504366,0.101352197184267,0.116831387011841,0.0929144810769853,0.15908196974547,0.104224455028125,0.136169053183459,0.0656075803028178,0.167702385004069,0.0460488502658687,0.17833831520638,0.0784005407623106,0.102364601790805,0.338595738805052,0.0964212013621778,0.127185888251111,0.107454245367559,0.190357236113488,0.12512946157964,0.0776420820783123,0.22020223102318,0.0727112194375545,0.0687269616213196,0.106208752412283,0.164136821040932,0.149264725074846,0.0572612892217946,0.0756094247928068,0.276922948366666,0.159029190243228,0.202331462070958,0.0932538316331072,0.105492903180893,0.0571722845172872,0.0505697295764995,0.297108313930647,0.0977184136802532,4.83731273357267,0.118353762182712,0.305245278357641,0.111988519538374,0.0704490908834531,0.0384283783009256,0.227797494025269,0.0943607186509289,0.0715208558544191,0.0540406295706294,0.0504102457900741,0.137798344959917,0.142263162601631,0.0579260736966412,0.101683391962494,0.130600951771343,0.0891397599220554,0.181286298906115,0.220576815900708,0.0941481221180809,0.0420722701129481,0.0434417807820881,0.106593970052716,0.0252286371771009,0.107558598133139,0.264111759856901,0.0918744020041151,0.045890902278506,0.0922583417385475,0.0342386267210673,0.0889604524372524,0.114356997832401,0.0579950154420922,0.0593743473348424,0.195133107441318,0.259439727990608,0.153337838790773,0.12138536094579,0.0355412744865455,0.101148031630048,0.0857997744332515,0.0427778158134462,0.136604421851537,0.061249470707819,0.0802080644703545,0.0440404065922254,0.0454372511261203,0.0662773624638603,0.174733517057804,0.0563304795233524,0.0486332605826922,0.0864568088129439,0.0790900315632472,0.133885347741457,0.124311364838352,0.308174604115595,0.156755947850151,0.0708200264770961,0.0624300462504116,0.162500960633369,0.0713355803553419,0.285968213665509,0.138658646210398,0.270440728911161,0.145701613838036,0.268205973678159,0.188838215777701,0.106456391755475,0.140874420016607,0.174010708841521,0.140238168852178,0.0838969025389968,0.100272348432928,0.461318429938069,0.106265164591307,0.125130069185026,0.49272761182701,0.283579604047177,0.199344401210207,0.0634500949067106,0.0916099427875257,0.151768404105784,0.190170980219269,0.435420828071097,0.0979102558999817,0.0885568074548856,0.188049439366784,0.0705553386095558,0.080160957333747,0.249816175972011
Styrene,0.725868371245675,0.612681099391642,0.925794532953633,0.607037719415226,0.575537055446865,0.401746881025256,0.26024364846317,0.680204777376218,0.306472928410745,0.151824950299099,1.30592993868794,0.342543511155754,0.255532642143253,0.124236553905807,0.343209797399049,0.304769275409849,0.350999232791787,0.504679253205323,0.236963049385329,0.68547266028633,0.231822021334951,0.272213117441933,2.35055609835897,0.238584875719632,0.491182749091684,0.430888725843603,0.390316898080488,0.223622765200005,0.477949527194637,0.680518196169807,0.320780031767593,0.375517477112105,1.03124591807084e-08,0.15394714010951,0.156692265442056,0.172955326545078,0.382281991115994,0.950694683147594,0.213129411137926,1.70423135159752,0.365804116601245,0.529800665085417,0.525327953475136,0.227902120733437,0.221819425522628,0.164512850454182,0.814957324100703,0.264018392931135,0.660084856713479,0.196453069024453,1.76845903883267,0.387285478059887,0.473780681816923,8.33303838821726e-09,0.27885826828269,0.247568367424177,0.253387371400939,0.337433242886438,0.0326441940576859,0.266315558449677,0.213431343046992,0.507464225686033,0.295408249613605,0.283999363024027,0.163895330283402,0.395512205377991,0.0816873771899945,0.251613502600011,0.35611057545837,0.495845611391776,0.186701187359168,0.299257945591654,0.146607013167128,0.207449773407843,0.286749641533147,0.193133311837467,0.597364851270499,0.281444116998813,0.291934165333542,1.09188934560531,0.199738522335778,0.527562761160557,0.10280138288893,0.252191190964329,0.218231474686496,0.123605081502387,0.207316478130556,0.424130676165465,0.596026025162371,0.311704849626769,0.0656754241810136,0.5856570224479,0.347362464888689,0.257485872492064,0.334288850953626,0.300031450118891,0.134262963683934,0.294232062562574,0.139103826312026,0.460146611801062,0.163706810219498,1.19190615388268,0.165421778628581,0.403540461688177,0.567447149400433,0.220183125182178,0.279340610892369,0.241788049791524,0.199720203643674,0.0978785350758186,0.459612890521786,0.274623956759331,0.146390194993659,0.491350257942688,0.294942418056587,1.02183559219485,0.215796258966181,0.175182028923476,0.664038583043685,0.656658106692706,0.221055866237834,0.321560790826241,0.856575204646313,0.196993922763342,2.06285730177215,0.393793261260356,0.250591873396735,0.424265974935088,0.11434188170664,0.290568746333082,0.49671296240126,0.440607907410473,0.720753790749163,0.207111539322869,0.0843719996060079,0.481867477741722,0.393051879644661,0.766991807608647,0.353389921595082,0.42059656926217,0.2064751014382,0.469153751026481,0.371686178291923,0.471897059289122,0.270719187722874,0.204525151397848,0.721397240354802,0.385242771814915,0.227438925641917,0.223840931370105,1.2086304512517,0.348677084526504,0.241719330515733,0.711945851740428,0.466677921245682,0.93289683190555,1.2256866865003,1.09450624880831,0.309876974194483,0.339177304923272,0.197939725961746,0.452759327692393,0.101427785830382,0.23165558834946,1.70434331928709,0.177474305569357,0.338671478283729,0.180574103604981,0.363707882299778,0.214123415532809,0.413478260732449,0.306488729320776,0.264391258740348,0.51369744603178,1.40997086761078,0.329824235319046,0.641476232606035,0.0549543330362815,1.23353305248533,0.249319141348779,0.237318438092801,0.308213343864405,0.242556465742452,0.275555973112778,0.326635136431416,0.241706477307933,0.15513002532116,3.58771525649028,0.273859803855019,0.247383971212951,0.228989769174162,0.423655595588141,0.331981494473422,0.358765976291336,0.929594961925888,1.13467394086437,0.339479525663225,0.476579741135303,0.257841019523831,0.310475637258869,1.26582937107877,0.447666688087402,0.498732507395722,0.842508860866225,1.25042792647062,1.8603403618242,0.197070686870278,0.195390616825231,0.750326493503842,0.411305551076045,0.255340922269214,0.100573881689072,2.09890804658924,0.80229457009027,0.669022000074775,0.400292628001798,0.934515424445461,1.20868987003914,0.124382948543855,0.482323839415297,1.03907011028124,1.1177659541258,0.502589614296102,0.242143449397479,0.192026672763412,1.65433859300671,0.310908176821953,0.275156138577383,1.51060745301613
Phenol,0.167047134515824,0.0936823876397243,0.0162452756839048,0.0209069427293214,0.0598427163596555,0.011600987468265,0.145303005415942,0.0490276437403116,0.0349542507906312,0.0321443445859239,0.0936587100140792,0.0373233444057568,1.45390290641257,0.0161758452292727,0.0832404138381465,0.0953599187927683,0.191107177570641,0.140851675631064,0.229838441280888,0.422287299695366,0.136813708482715,0.286469831887211,0.0839914825281203,0.099722642759919,0.125264329604527,0.0158458779796634,0.309956253199925,0.199530045230365,0.218331249712663,0.397225274965112,0.0179803803173479,0.183262304657372,0.0347685613973419,0.126855939916485,0.297335446725975,0.0852113812312054,0.0654389587225091,0.518805970551516,0.240564682106668,2.60954788142029,0.0729213453838841,0.0959721187879551,0.183830539592732,2.66708654705807,0.140472422453548,0.592746124072122,0.116087178604165,0.262959786903881,0.221740094818766,0.834795134843104,1.03550484077469,0.115386100003712,0.101950312425059,3.99546886171146,4.55162161093921,0.591550785593723,0.22582879066974,2.76600259923426,0.0852273243806304,0.287197244256443,0.27353647290696,0.0975531756938494,0.595544872364254,0.3513319197674,0.148991166655027,1.14106021361001,1.01702700395163,0.242067049337899,0.0240278078109657,0.288467014358472,0.185488928508814,0.102902094033095,1.60546935275238,0.416102123488512,5.6014599072517,0.680998569614705,1.11450548625248,0.554556332510083,0.487022166760968,1.06758394324958,0.618470974180984,0.190551314160516,1.83210094713522,0.298118871912494,0.575187029721726,0.591615881972028,0.941787096520186,0.392285450841713,3.41565192954139,2.06355092790485,0.144399047558159,0.461279154446722,1.35516323230646,0.296379197197849,0.81991193196586,0.0744469031827039,0.266914207305393,6.41259035716476,1.61797719397956,0.387512851803017,0.144399779373112,0.274855415899474,1.84902446214381,2.00495797842451,1.79884209963218,0.0629676635584156,0.0410003335790935,0.245855392146454,0.6393510267717,0.0780867131672327,0.107025950417405,0.24708428518333,2.58468615810859,0.447068642652999,0.0314253997800182,0.0734719466046141,0.647766337874889,1.31248088209494,0.150066905670931,0.010839168808062,0.205694045081708,0.0508764835725202,3.03138752366849,0.496543866456366,0.0139890456179253,0.502467368848786,4.41473495554062,1.22443720369091,1.64599605984596,0.348417293217176,0.695913133683546,4.24058338369986,0.364183538250398,2.93494274316438,0.251536272524015,4.42057987912361,0.103828673255505,0.380049905560728,1.76462452007776,1.05861536324749,0.802042018570432,0.487106771353445,0.156062435102918,0.335634585724818,0.164879196854505,0.404171389892645,0.378891031999912,0.0706289517354786,1.7519018704092,0.261623410473417,0.636302120825395,0.154408413014312,0.224380167416363,0.0694356261558577,2.85960307803258,0.420638093256102,0.26082431357509,0.363326087762831,0.0119411136743953,0.0245230035976993,0.598513067688068,0.0735046793344321,0.165463999701071,0.343531611086804,1.68414572499886,0.323637169533126,0.583131659429323,0.0432485997314909,0.0152527691992527,0.112120894377495,0.527087243243419,1.2969074509463,3.4536499945331,1.2320705919987,1.06595157479001,0.0333456420324916,0.178603085559838,0.142991353622657,0.0768388880591106,0.508749487925849,0.0606240302315414,0.0453503120313265,0.482778200284656,0.836662653176693,0.0427624938550339,0.417949275056961,0.618953906902711,8.40140509494345,0.373488607552724,3.33708744862755,0.13354489324286,1.87640327215352,5.1345322897519,1.34161153566964,0.283474082156338,0.0428597631798961,0.54578866879705,0.303838850962114,0.0740229034036284,1.41203201863761,0.0336124961973098,0.281288073306461,1.01648071359205,0.302708543562206,0.0125198962853905,2.69150224967291,0.343135875577935,0.703884028749445,0.514341911619373,1.33653319291341,0.155824527437893,4.22481086518928,0.333658893505035,0.144187776017266,2.25731761353381,0.335082264592407,0.0501013322045452,0.396010296233378,0.285374519530421,2.51096748434691,1.9458969411131,0.146881795664589,0.0837564149180018,0.0853983974537925,0.629305587714061,3.58101513183773,1.58872649869751,0.428709479547055,0.672357706735668
n-Pentadecanol,0.101231332708751,0.129043355322012,0.593587109796996,0.309458058706186,0.749576322146069,0.0686273790286727,0.381240949660832,0.240655330820929,0.794414587365611,1.26195578956105,0.25233166763535,1.28254627357504,1.11157802615275,0.0176050524879828,0.418710618347512,0.0187304040054442,0.754477129611142,0.381607650374573,0.548239228347983,0.31052383441562,1.19676456571736,0.854634735565335,0.721152282578407,0.0973841620919903,0.914535074793706,0.0210976005202209,0.0305562725692253,0.654871888646018,0.173302711132454,0.154500092808994,0.0102917828663154,0.964848486471211,0.259868559375275,0.383605647189625,1.07201748842715,0.214628257589145,0.503528980153373,2.63237969543692,0.0849232381444681,0.436720436454968,0.259749964342736,2.00692171444559,1.63854729548329,0.0524166311530761,0.475545597835654,0.0230831101148083,0.0119382458090189,0.0168730759917723,3.53124341891562,0.416624024405235,1.27941770039508,0.271176447974041,0.0173035471930744,0.29739512713194,0.0038510492619771,0.610101670666586,0.207002231365004,0.780153150841258,0.0806277733548845,0.35867459469371,0.460092494178095,0.017695128795326,0.0274887645769118,0.344245427118968,0.331282072430509,0.734002494804015,0.0107407001331695,0.38708426679875,0.01988471509119,1.3079459459402,0.0124081828736133,0.173888373041831,0.239437341976988,0.0090924066280135,0.0138093731770542,0.015244510776248,0.1324551128719,0.26450076539702,0.94406422086794,1.25594802804889,0.306433745022715,0.948383955351467,0.330919460640076,0.315390998343032,0.615775833853115,0.0364055025027292,0.0552679193984226,0.530062676842193,1.38365909676401,0.0128866575719287,0.0124053421478441,0.0368166402969459,0.358717873368727,0.189655415364328,0.321203726095753,0.0662852377602914,0.240434785259073,0.91391357405967,1.85645146714897,0.529879007857762,0.231825038853853,0.962894807861187,0.197404145644208,0.009519908623848,0.0948941886791034,0.0355520945722394,0.573819961636218,1.46045625539889,0.159624733778681,0.0034589539313569,2.24996608798618,0.375209438299779,1.20313540858543,0.0218522909612176,0.0096688046192321,0.124000406081247,0.0480216512785453,0.81646787511362,1.1776123747558,0.0512884707691323,2.02240407324414,0.928466639051905,3.51391317243618,0.0262128245230906,0.0115711777731937,0.469329811048628,0.0951087495704034,0.453864726424958,0.0067573186291151,0.480739301155524,1.13693684403771,0.0340014363337697,0.904322872712119,0.0042081515152112,1.07605208101129,0.0051251806417298,0.0633245440856597,2.42938254314916,0.710806444603819,0.436230837046658,0.50708692143366,5.21703508250902,0.205963108333468,1.05645093489709,0.0139694280401003,0.381748981932988,0.0106152910174706,0.884067036792549,0.0310518487009295,0.120557502593617,1.2974678759531,0.332703757340031,1.07039473536196,0.225995228035475,0.717461456502326,0.348986394669559,1.59900301295583,0.889256486349128,0.270765260942414,0.0060037004673835,0.0108288943871863,0.651371168840705,0.0087218999815644,0.917804749295491,1.03898803407129,0.483686604451097,0.550400104771108,0.530486137328792,0.0099729513696531,0.862684158793269,2.05777014143514,0.270437152388764,0.0430954752928828,0.275211457697139,1.46797787341068,0.0670935140707255,0.272053355352488,0.225860744833813,0.0609386856884999,0.425742729066587,1.80096855562026,0.041829103284203,0.156875953206036,0.349016033927926,0.0078240273180572,0.270320511563032,0.101421604617226,0.1075319232522,0.389316226736993,0.917182926165908,0.505831002130048,0.234700465745137,0.209879230644499,0.0307282553166642,2.47846403934026,0.0062341738804404,0.273691797901693,0.752751717508108,0.527553717707314,0.0965102832125819,0.161701693243215,0.899140585959426,0.259842973508632,0.631938768821091,0.446627574888898,0.312940702651446,0.392807944348537,0.101250932974462,0.548089536940776,0.876338088477984,0.642330908012517,0.569593639492073,3.32992027816009,1.05451117654304,1.11341039810287,4.37807587483219,1.02795615789882,0.40149139231927,0.0097379163851903,0.650502773951138,0.38826234336742,1.6630166857163,0.427423511343749,0.0249110023716411,1.03603573574428,1.31028765901309,0.455715405755526,0.0283012625933763,0.199508332806278
