Sample,4-hydroxystyrene,p-hydroxyphenylacetate,acesulfame,phenyllactate,sebacate,undecanedionate,acetytyrosine,myristic acid,dodecanedioic acid,2-hydroxymyristic acid,palmitoleic acid,palmitic acid,tetradecanedioate,"1,2,3,4-tetrahydro-b-carboline-1,3-dicarboxylic acid",2-hydroxyhexadecanoate,alpha-linolenic acid,linoleic acid,oleic acid,stearic acid,hexadecanedioic acid,eicosapentaenoic acid,arachidonic acid,eicosatrienoic acid,eicosenoate,12.13-diHOME,9.10-diHOME,docosahexaenoic acid,carnosol,docosapentaenoic acid,adrenic acid,palmitoylethanolamide,13-docosenoate,nervonic acid,lithocholic acid,hyodeoxycholate/ursodeoxycholate*,chenodeoxycholate,deoxycholic acid,ketodeoxycholate,alpha-muricholate,cholate,glycolithocholic acid,glycodeoxycholic acid,glycoursodeoxycholic acid,oleanolic acid,maslinic acid,taurolithocholic acid,taurochenodesoxycholic acid,taurodeoxycholic acid,taurohyodeoxycholate/ tauroursodeoxycholate,urobilin,7-hexadecenoic acid methyl ester,sphingosine,piperine,linoleoyl ethanolamide,stearoyl ethanolamide,palmitoyl glycerol,C16:1 MAG*,C18:0e MAG,N-oleoylethanolamine,C16:1 MAG,cholesterol,C18:0 MAG,cholestenone,beta-sitosterol,C22:1 MAG,epoxysqualene,C24:0 TAG,C16:0 LPC,C20:0 LPE,C18:3 LPC,C18:2 LPC,C18:1 LPC,C18:0 LPC,C16:0 ceramide (d18:1),C20:5 LPC,C30:0 DAG,C32:2 DAG*,C32:0 DAG,C34:3 DAG*,C34:2 DAG*,C34:1 DAG*,C34:3 DAG,C34:2 DAG,C34:0 DAG*,C14:0 CE,C36:4 DAG*,C36:3 DAG*,C36:2 DAG*,C36:4 DAG,C16:1 CE,C36:3 DAG,C16:0 CE,C36:2 DAG,C16:1 CE*,C36:0 DAG,C18:3 CE,C38:5 DAG*,C18:2 CE,C18:1 CE,C18:3 CE*,C18:0 CE,C18:2 CE*,C14:0 SM,C20:4 CE,C20:3 CE,C20:5 CE,C20:3 CE*,C16:1 SM,C16:0 SM,C22:5 CE,C22:4 CE,C22:6 CE,C34:0 PE,C22:5 CE*,C22:4 CE*,C18:0 SM,C32:1 PC,C42:0 TAG,C34:1 PC plasmalogen-A,C34:2 PC,C34:1 PC,C36:5 PC plasmalogen-A,C36:5 PC plasmalogen-B,C44:1 TAG,C44:0 TAG*,C36:2 PC plasmalogen,C44:0 TAG,C36:4 PC-A,C36:4 PC-B,C36:3 PC,C22:1 SM,C36:2 PC,C22:0 SM,C36:1 PC,C46:2 TAG*,C46:1 TAG*,C46:0 TAG*,C46:2 TAG,C46:1 TAG,C46:0 TAG,C24:1 SM,C24:0 SM,C48:2 TAG*,C48:4 TAG,C48:3 TAG,C48:0 TAG*,C48:2 TAG,C48:1 TAG,C48:0 TAG,C49:1 TAG,C50:4 TAG*,C50:3 TAG*,C50:5 TAG,C50:4 TAG,C50:1 TAG*,C50:3 TAG,C50:2 TAG,C50:1 TAG,C50:0 TAG,C51:3 TAG*,C51:2 TAG*,C52:6 TAG*,C52:5 TAG*,C52:7 TAG,C51:0 TAG*,C52:4 TAG*,C52:6 TAG,C52:3 TAG*,C52:5 TAG,C52:2 TAG*,C52:4 TAG,C52:1 TAG*,C52:3 TAG,C52:0 TAG*,C52:2 TAG,C52:1 TAG,C52:0 TAG,C53:3 TAG*,C54:9 TAG,C54:6 TAG*,C54:8 TAG,C54:5 TAG*,C54:7 TAG,C54:4 TAG*,C54:6 TAG,C54:3 TAG*,C54:5 TAG,C54:4 TAG,C54:3 TAG,C54:2 TAG,C54:1 TAG,C55:3 TAG*,C55:2 TAG*,C56:6 TAG*,C56:7 TAG,C56:4 TAG*,C56:6 TAG,C56:3 TAG*,C56:5 TAG,C56:2 TAG*,C56:4 TAG,C56:1 TAG*,C56:3 TAG,C56:2 TAG,C56:1 TAG,C58:7 TAG,C58:6 TAG,propionate,butyrate / isobutytare*,alanine,oxalate,lactate,methylbutyric aid / valeric / isovaleric*,2-aminobutyric acid,malonate,alpha-hydroxybutyrate,serine,glycerate,pyrocatechol,uracil,proline,fumarate/maleate*,alpha-ketoisovalerate,caproic acid,valine,succite,hydroxyisovaleric acid,threonine,4-hydroxybenzaldehyde,nicotinate,4-methylcatechol,taurine,thymine,acetylalanine,leucine,asparagine,2-hydroxy-3-methylpentanoic acid /  leucinic acid,aspartate,malate,adenine,erythronic acid,hypoxanthine,phenylacetate,salicylate,4-nitrophenol,caprylic acid,alpha-ketoglutarate,2-methylglutaric acid,glutamine,glutamate,2-hydroxyglutarate,methionine,tartarate,xylose,hydrocinnamic acid,guanine,xanthine,ribitol,dihydroxybenzoic acid,histidine,orotate,imidazolelactate,3-methyladipate-pimelate,levoglucosan,fucose,phenylalanine,L-phenyllactic acid,urate,shikimate,suberate,arginine,citrulline,ascorbate,fructose/glucose/galactose*,tyrosine,homovanillate,sorbitol,saccharin,4-pyridoxate,azelaic acid,N-acetylglutamate,citrate,glucurote,tryptophan,1-3-7-trimethylurate,ethyl glucuronide,"1,2,3,4-tetrahydro-1-methyl-beta-carboline-3-carboxylic acid",cystine,pentadecanoate,uridine,pseudouridine,deoxyinosine,inosine,heptadecanoate,guanosine,docosapentaenoate,lactose,riboflavin,chenodeoxycholate/deoxycholate*,glycocholate,taurodeoxycholate/taurochenodeoxycholate*,putrescine,beta-alanine,choline,cytosine,histamine,creatinine,N-acetylputrescine,betaine,trimethylbenzene*,nicotinic acid,pyroglutamic acid,pipecolic acid,N-methylproline,hydroxyproline,creatine,isoleucine,ornithine,1-methylnicotinamide,trigonelline,2-hydroxyphenethylamine,urocanic acid,imidazole propionate,proline betaine,4-guanidinobutanoic acid,butyrobetaine,acetylcholine,lysine,triethanolamine,4-hydroxy-3-methylacetophenone,pyridoxamine,methylpyridonecarboxamide,carnitine,methionine sulfoxide,1-methylguanine,7-methylguanine,3-methylxanthine,3-methylhistidine,dimethyllysine,N-acetylspermidine,NMMA,trimethyllysine,kynurenic acid,caffeine,N-acetylhistidine,5-acetylamino-6-amino-3-methyluracil,ADMA/SDMA*,ADMA,C2 carnitine,"L-1,2,3,4-tetrahydro-beta-carboline-3-carboxylic acid*",N-acetyl-L-arginine,pantothenate,carnosine,C4 carnitine,geranyl acetoacetate*,anserine,2-deoxyadenosine,C3-DC-CH3 carnitine,thiamine,atenolol,threosphingosine,ethyl 9-hexadecenoate,8-hydroxy-deoxyguanosine,diacetylspermine,sphinganine,phytosphingosine,5alpha-cholestanol,C14 carnitine,C16 carnitine,C18:2 carnitine,C18:1 carnitine,C18 carnitine,C20:4 carnitine,C16:0 LPE,C20 carnitine,C16:1 LPC plasmalogen*,C18:1 LPC plasmalogen*,C18:1 LPC*,bilirubin,urobilin*,C36:2 PC*
PRISM.7122,0.0005420875474607891,6.309244419423048e-05,0.0002289877423384572,0.011290470757124802,0.0005465883964506955,0.00018283329439982058,2.9133558323283704e-05,8.153680049666968e-05,7.678107463244459e-05,0.0004537769315146883,0.0001002910863598114,0.0034800392675867825,0.0001804776141977844,5.658814442479591e-05,0.020029478512349184,0.0010058476055960774,0.006333007781278129,0.009619760928742064,0.003034157412189555,7.449831903292663e-05,0.008916119342202478,0.003410831125538261,0.001194259721897167,0.0005441549419804563,0.0004561873949772369,0.0005109571841961379,0.010854629505867401,1.9903387204546708e-05,0.019233440915567245,0.0014048313976496793,0.0010468852071942258,0.00028014902105343833,0.00015981803838091804,0.025551541363382314,0.0020959446811704297,0.0008539024606025441,0.06070982140505702,0.00018337412193228958,4.6045599886602e-05,0.001066885318286595,3.0098731603164866e-05,0.00025036488905941316,4.845309966456555e-07,0.0001576004838422723,9.951927104695212e-05,0.0003997489615283005,2.3764170132695155e-05,0.0013274971917033064,4.845309966456555e-07,0.0006365662196888513,0.00013449110838563682,0.002218924838627535,0.00042889814655212383,0.0020233358457734407,0.0011341571864061843,0.00013794065762544658,4.603149993266682e-05,0.0004894605920055399,0.0003943873866879817,5.706125625492654e-05,0.010956203059374947,0.0016198700645409286,0.018094735551026416,0.0007313313814268065,4.6896356979773513e-05,2.4295208525170947e-05,7.356736283870981e-05,0.0001188662040184902,0.0015284709300226577,7.366031476433344e-05,4.845309966456555e-07,2.5559354713652128e-05,0.00017275146810167416,0.00040380112663374745,4.845309966456555e-07,2.0673136919058804e-05,4.845309966456555e-07,0.00014222632515274996,4.553261302750818e-05,0.0006022745928667591,0.0003515666348644646,0.00026268483607105343,0.003134015620982694,0.0002304722788897213,3.381941307819946e-05,0.0006000132117197033,0.0007689710737438247,0.00048381791617275555,0.0028481457905937735,9.820932246033756e-05,0.0036570430842163336,0.0006431312300879686,0.0025071424460595985,0.00016088137248660269,0.000536778959708507,0.00010020576816721001,5.247401136893323e-05,0.0019670782868928195,0.002663193910758725,0.00023223791643345106,0.00023815459837742156,0.0032831608025122977,4.845309966456555e-07,0.0025034863369850697,0.0003888354175652262,0.0032834032857965334,0.0008490731814754342,6.72270536163175e-05,0.0003183538161739362,0.0006564597279447809,9.72798032041014e-05,0.002058494485049611,4.845309966456555e-07,0.0009678316151453753,0.00022056548959934345,7.642058281654777e-05,4.845309966456555e-07,4.845309966456555e-07,2.1273776994972565e-05,3.860908660221753e-05,7.481947467160301e-05,1.459928988345417e-05,4.845309966456555e-07,4.845309966456555e-07,4.845309966456555e-07,4.845309966456555e-07,2.6591974270000284e-05,1.729283012819185e-05,4.845309966456555e-07,3.532433618706413e-05,4.845309966456555e-07,5.484226477830016e-05,3.047511954547267e-05,3.499213408766147e-05,4.845309966456555e-07,4.845309966456555e-07,4.845309966456555e-07,5.348319087447196e-05,4.845309966456555e-07,3.456275905731702e-05,0.00010452125215761195,1.9904913951151154e-05,2.275418234954232e-05,4.845309966456555e-07,1.8278479774297348e-05,0.00013047037629851675,7.246262695745753e-05,3.432027577308149e-05,0.00018627476086348918,4.845309966456555e-07,2.222655668477058e-05,0.00010331404463661422,4.845309966456555e-07,7.636103969897438e-05,0.0008867874149501989,0.0002840844349479571,0.0036919337345591116,0.0015003249073265788,0.0003128932452876127,4.845309966456555e-07,6.217073828826414e-05,0.0001603362341401917,0.00038969937652609505,4.845309966456555e-07,1.0945066790024872e-05,0.003423001810617161,0.0005696058078765691,0.003397460238011019,0.0009747199365901398,0.002165968465140221,0.005119459771440759,0.00031010558560514215,0.004803683669329458,0.00033634497121813925,0.002978817338209582,0.0007975948783184711,0.0008736915214290049,5.850484007374201e-05,0.0013581398941407729,0.0019642942195553003,0.0008791213508234048,0.00317090900363601,0.0014739570953815609,0.0026163497325893737,0.003964619658975523,0.0017867515511830036,0.004762829726366963,0.0042370181957958036,0.0030020508291842963,0.0008847712113460924,0.00033879854282010757,1.2516897323613793e-05,1.2844968226322073e-05,2.689471914079952e-05,3.140841076390805e-05,0.00011519392939167891,4.425104396601156e-05,9.66556332687544e-05,0.00015617540059995776,7.737605676505952e-05,0.000346758281146698,3.598371110293717e-05,0.0003179683306180384,0.00032207078855280827,0.00011806062066308552,1.6475302225822982e-05,4.845309966456555e-07,0.0018031595867496072,0.006510730066898008,0.009933633088028998,0.0007292909294942764,0.00026043063961390093,0.011345254017637273,0.00032007434284593583,0.0001566316284088157,2.941546759336345e-05,0.002357424285510209,0.00018460072811602617,2.1168072244770636e-05,0.0010267460723522278,0.024450460693118334,0.0010389600451877947,0.0011568069213262577,0.0003346547729183939,0.03479202251213051,0.0035669470728292687,0.00016817024039347483,0.005377604781579181,0.0013402769588687562,0.0015036208838197062,0.0013539727739968735,0.038953053631336804,0.00022374202062282878,0.00023464388946481022,0.04701427570281101,0.0023488179250923235,0.00026564313213872675,0.012253937673153938,0.008574128102806604,5.204032552464681e-05,0.00011890841407167192,0.011446540183548687,0.0006677612451626321,1.752336886546318e-05,0.0006609214203747146,2.8314683291557972e-05,0.000507269642103282,0.00010756019636944957,0.003559250473770386,0.02681279571417743,0.00018214266608286832,0.012591429500497889,7.3339248934280834e-06,7.66154675301741e-05,0.00012052137695495711,4.279533598298432e-05,0.009846797129685544,1.5981085369101475e-05,0.00013932011808687534,0.00019403961447645327,0.004239856148307597,1.9951973670017607e-05,4.845309966456555e-07,0.00016746883504166767,2.301031654459406e-05,0.036629973959736724,0.0004192365348046951,0.0008833163116406793,6.30664895019549e-05,7.025468194155743e-05,0.00024016945485217118,0.006263720428023424,0.0034079768278569376,0.0005461666551533732,0.008747692249144963,3.745765023659397e-05,2.8446612159906853e-05,0.0007529842406228006,0.005165702231830711,0.0013740791286911878,0.0010294377266158658,0.00019992297742099736,0.000462545845541635,0.005781322386192803,0.0007841774699241055,4.845309966456555e-07,0.00018927347081186844,2.7205906022235106e-05,0.0164751226085754,3.904798134668383e-05,0.00011841536472705972,8.338730718988187e-06,0.00013144237503380602,0.0009477234642785852,4.845309966456555e-07,0.028561118155240293,0.000552014094648401,6.718771743909705e-06,0.025541842032012894,9.69061993291311e-07,0.00012830958081010689,0.0001930687832532733,4.7013557233820676e-05,0.005800245063225552,7.53575181367345e-06,0.00030042152170176576,0.00021182351815953395,0.00016515752029978422,2.782881863684902e-05,9.931307044672812e-05,0.0070964439495377184,0.0010089280413921066,0.0017908917287397655,0.005949039991122371,1.1349025979836491e-05,0.0001694347458164512,0.01062938947739974,3.86103439229506e-05,0.00040794579462169895,0.004821241255280585,0.0002407706337798277,0.01406914957721629,0.012683671937993557,0.00011091724272675467,1.1538611984659154e-05,0.09524833213395048,0.001328045024308431,0.0040137898805010595,0.00019320888470638714,0.00012764409890781605,0.0011980982322866154,0.0007625371839354422,0.001092459042380054,0.00017238046867679383,1.5420230513527094e-05,1.630466584062021e-05,5.125925992353706e-06,1.9661173346182562e-05,6.789828327053093e-05,0.0011201200985076615,6.2113709812156885e-06,0.00021966111675776872,0.00010631185649875559,0.0003087656409381814,0.0018177445072532549,0.0003878807518943286,1.572090978597914e-05,5.207238720334018e-05,4.845309966456555e-07,6.063276560584439e-05,7.15032912381228e-05,0.005674153755423082,4.845309966456555e-07,4.845309966456555e-07,5.062925242764367e-05,4.9147320326469475e-06,1.865854987018058e-05,1.4416259908168247e-05,0.0318735296265213,4.845309966456555e-07,0.0016378425663339702,0.0018762009404787736,8.64280475741953e-06,2.9461988460487152e-05,0.002827310189874277,8.544006290387125e-05,3.76911526584504e-05,4.845309966456555e-07,8.159787036084752e-05,1.071228283715877e-05,7.208013202873196e-05,0.00010862532664761004,0.00020064234449756273,0.0001495798552687516,3.0181265728428737e-05,4.845309966456555e-07,4.845309966456555e-07,4.845309966456555e-07,0.00031864369146894625,0.0001849033831782016,9.35572357479672e-06
PRISM.7147,0.00042753206635536483,2.2669199087689747e-05,0.001060215541163477,0.009223295868887859,0.00021146500610963058,0.00020724831215185915,1.5955890761082065e-05,4.7296497983612025e-05,8.439029143193511e-05,0.00025948038948530976,0.00013028761650481238,0.0044452873887577595,0.0002983702211580402,7.758419975580922e-05,0.01770776411111876,0.0006653790900670063,0.03994446907892091,0.08159776003370206,0.011120430830930284,0.00018478237045518067,0.00013393499182993998,0.0003775260471435554,2.2149983463785782e-05,0.0005455759920577528,0.00020081409614060227,0.0007600799621419369,0.0002904242551052998,0.00034003489353702894,3.1287040302074775e-05,1.7195290743946456e-08,4.5718809908404196e-05,1.7195290743946456e-08,1.7195290743946456e-08,0.0094618233038293,0.002010763637419071,4.028640664967873e-05,0.0402278912839159,0.00011580933151259116,3.81995235523149e-05,0.000532771642401973,1.7195290743946456e-08,4.908498982892525e-05,1.7195290743946456e-08,0.00042578773938442224,0.0030668051649655552,1.7195290743946456e-08,2.5749853713960053e-05,4.087613761921654e-05,1.7195290743946456e-08,0.0018060093417022617,0.00011809489468905666,0.0034248244407063997,0.00045648047140504965,0.0003458688631324693,2.045427496799078e-05,0.0003237829620354174,3.753804012581634e-05,0.00015966814454098675,6.906532744757695e-05,5.72507905644575e-05,0.00014779150466925643,0.0017978951285090616,0.0400685844995935,3.848962615847521e-05,3.955490272207708e-05,1.564636550708928e-05,6.659147592715581e-05,0.0006077791866860949,0.0014320182164642178,0.00014860552392236296,3.871898659848425e-05,0.00019222359508654194,0.0005778633605787668,0.00036809876398797344,2.328639392868495e-05,7.796349808863971e-05,1.72569607435929e-05,0.00031282215567899826,9.561014890020913e-05,0.0021641654419558625,0.0028060777672627205,0.00045428336168845825,0.007098186031522532,0.0004130788947230799,1.7195290743946456e-08,0.0033057594033147806,0.014044553761006719,0.020528377936472667,0.007856127028180242,1.7195290743946456e-08,0.01408475987913128,0.0004507650170747273,0.01576463334994184,1.7195290743946456e-08,0.00023729527205983971,6.829349369071806e-05,1.7195290743946456e-08,0.0016797250174513288,0.0009855125736880405,0.0006832095756217544,0.0005248840680038627,0.00224221479557059,3.4071901610080994e-05,7.93431246404093e-05,0.00021345118834498392,5.823763426993329e-05,0.0002169893267399454,1.7195290743946456e-08,0.00041414120221949715,1.2095423009894284e-05,1.7195290743946456e-08,4.97316279195009e-05,1.7195290743946456e-08,1.7195290743946456e-08,1.7195290743946456e-08,7.617352170973419e-05,1.7195290743946456e-08,2.3098971562658147e-05,1.1132839057539185e-05,5.724757407500753e-05,0.0001759691893622766,1.7195290743946456e-08,1.7195290743946456e-08,6.637374433361972e-05,1.7195290743946456e-08,1.7195290743946456e-08,2.821479803282745e-05,1.7195290743946456e-08,3.539276537382239e-05,6.539209649571695e-05,1.7195290743946456e-08,0.00013738987263260045,3.0213722514847996e-05,2.7011459845142473e-05,1.7738444472026118e-05,1.7195290743946456e-08,1.7195290743946456e-08,3.1983781401390264e-05,1.7195290743946456e-08,1.5044634557680444e-05,3.067145370580455e-05,2.237204494696606e-05,0.00010337067196504579,2.7796283270933927e-05,5.674209038683227e-05,6.363267676658611e-05,0.00021306397249966122,9.070500248901252e-05,3.2686336923942235e-05,1.7195290743946456e-08,0.00011803217314478232,0.0009725996056577579,1.900153513680083e-05,0.0002853508615536435,0.0032401801318753024,0.0015595767653818677,0.0037713709934237504,0.0015652179930325755,6.546471493060655e-05,0.00014107399016413726,0.00019654445381803916,0.001059916160222365,0.001000282445820014,1.7195290743946456e-08,1.7195290743946456e-08,0.015839107451821797,0.000310746282872444,0.034931570271150486,0.0022545611666131477,0.029286631286461938,0.010316073417286924,0.001276624662691102,0.012933380367176507,3.8784058654279696e-05,0.010104997482689606,0.0014803768982331147,4.483662582118496e-05,0.0008576113449328365,0.0006337597616625235,0.01336797757631985,0.0004481794544014862,0.044787636212639335,0.0017228507183073979,0.058595035732277485,0.009813088693992014,0.0649301591262489,0.013683812098079876,0.00974895684280502,0.009648008558529196,0.004604948976608714,0.0006752524755670719,0.00013642245157495714,3.42949527823228e-05,4.7766971421235745e-05,1.7195290743946456e-08,0.0009654095146257592,4.666433409556121e-05,0.001382880154559368,0.00020283182471479184,0.0007749438547347558,0.0008112592577361874,0.00012585628373182214,0.0009112326982864067,0.0014795604047573541,0.0003353821178365219,1.7195290743946456e-08,1.7195290743946456e-08,0.00029228487054097185,0.0033886706044442623,0.0007214573465158188,2.8287292756584354e-05,0.0007954130987498022,0.004178900206734313,1.5266077485197264e-05,0.00010181042715954739,3.9277913495982014e-05,0.0001540626694076266,0.0002107443887617057,5.25756231489334e-05,8.04131022270534e-05,0.002528134728334612,0.0001556026255873637,1.3837337613749359e-05,0.00588918187396031,0.001582990334354959,0.00037684266684657054,8.001735031357504e-05,0.00021818029381436127,0.0006732446438834976,0.00047583507811455055,0.00017965578111646724,0.00025966843040700003,4.279737150990716e-05,1.8714649020090493e-05,0.003479597049860792,1.650148159847574e-05,3.235590448852468e-05,0.0027922963470809474,0.0012903071139667222,0.0005430312540582998,7.246824957450722e-05,0.009368582223120123,0.00043165783263060835,0.0003803424547903978,5.0874595074432684e-05,0.0006032464107842981,1.7195290743946456e-08,0.00014295563649236676,0.0011313890300232408,0.006733646436822078,0.00016586941248938655,0.0023646851056006606,2.433929937901772e-05,1.0764439675498774e-06,0.00017840877289894235,0.0003445119994291148,0.0013064266745563542,2.2731796920831374e-05,0.007170025086276173,0.0001676001312357331,4.155865193827256e-05,6.577522987366085e-05,0.0009299823575570486,0.0002057105827725105,1.1205408007975703e-05,0.004511905833711842,1.0828039568815196e-05,0.0005929647785463524,1.9375266468660224e-05,5.26345096480943e-05,0.0016287325256674416,0.005611762133123484,0.00021543922624732767,0.0001723494016197391,0.0014598445615403956,2.4017526722888532e-05,5.056568837610336e-05,0.0075773811040009695,0.0019034194875831242,0.0009356903892194096,0.0013146141247401075,0.005173290291304257,0.0005634794671807887,0.000557849373532023,0.0008543911441488909,7.200965240562182e-06,2.9399332128343404e-05,1.7195290743946456e-08,0.003798822493767874,0.000964479206907923,1.7195290743946456e-08,9.381522407599598e-06,0.0006710091837157718,0.00030735288650273086,7.096590157910819e-05,5.5989431855540466e-05,2.8790673355503877e-05,1.8660958388502617e-05,0.009724226987380099,1.7195290743946456e-08,3.3262583380016726e-05,2.424280469551877e-05,1.7195290743946456e-08,0.012144845607404323,0.00011034414480370256,8.618088636650409e-06,0.00013505173222474128,0.00027029967030593044,7.796461148883392e-05,0.0003724472103020607,0.005759792400278834,0.0005859157182056213,0.0019238194533638636,0.018146814921038982,6.204286500037456e-05,7.50935235213421e-05,0.0005822922191291031,1.1556327006966882e-05,0.0001285902997642924,0.0005121715120085395,4.092277671624103e-05,0.0002856947785025244,0.0006139486608733931,0.0006016121867214504,9.830494850361633e-06,0.05620233871490161,0.0006335642980728718,0.0005634621476222119,7.282107372494184e-05,0.0001137283865495965,0.0006772317299789945,0.0008210287258847926,0.0006213589577215816,0.0001328150349456887,3.439058148789291e-08,0.001206287461088329,0.0007354787662950124,0.00024969607600078167,0.00010354015621683241,0.0015504592549025439,1.4874902883628446e-05,0.00013056472944204014,0.0003946224308369155,0.00031347782468226035,0.00022755302036042656,0.00011519399233858631,1.6474487829322573e-05,3.003644446170185e-05,1.7195290743946456e-08,9.877529823010737e-05,0.00026740037620018504,0.006863267250321686,0.000188609992900639,1.7195290743946456e-08,8.669874116794844e-05,0.00010248700334423427,1.7195290743946456e-08,1.7195290743946456e-08,0.003515907504416916,1.7195290743946456e-08,0.003222937274200836,0.009083007444416308,0.0002728127382554146,0.002101283073209047,0.0010205846798059279,0.00010327788861552756,2.9866836498782543e-05,1.7195290743946456e-08,1.2838865061800612e-05,2.881714753789974e-05,5.9480436308946695e-05,5.628893650778528e-05,0.0008912162370170091,0.00028508859395233867,3.31329341129566e-05,1.7195290743946456e-08,1.7195290743946456e-08,0.00013750739820865687,0.0013054122432682885,0.0003203462667692625,3.416010764768965e-05
