"","g__GCA","g__Monoglobus","g__Sutterella","g__CAG.1","g__Marvinbryantia","g__1XD42","g__Zag111","g__CAG.2","g__Emergencia","g__Faecousia","g__Alloprevotella","g__Anaerotignum","g__Escherichia","g__Streptomyces","g__CAG.3","g__Angelakisella","g__Eubacterium","g__Lawsonibacter","g__COE1","g__Scybalocola","g__Borkfalkia","g__UMGS1370","g__UBA737","g__Catenibacterium","g__Romboutsia","g__Fournierella","g__Bariatricus","g__Veillonella","g__Bacteroides","g__UBA7173","g__Leuconostoc","g__Massiliomicrobiota","g__Phocaeicola","g__Erysipelatoclostridium","g__Anaerostipes","g__Desulfovibrio","g__Aphodovivens","g__CAG.4","g__Anaerococcus","g__Longibaculum","g__Anaeromassilibacillus","g__Mycobacterium","g__CAG.5","g__Eisenbergiella","g__Lacrimispora","g__Ligilactobacillus","g__UBA1685","g__Gemmiger","g__Gallispira","g__Frisingicoccus","g__Limivicinus","g__Thauera","g__CAJFUR01","g__Pelethocola","g__UMGS1975","g__Coprobacillus","g__Copromorpha","g__Phil1","g__Flavonifractor","g__UBA11774","g__UMGS1264","g__Bifidobacterium","g__Pelethousia","g__Acinetobacter","g__CAG.8","g__Cryptobacteroides","g__Lactococcus","g__Bulleidia","g__Faecalibacillus","g__Terrisporobacter","g__Intestinimonas","g__Lachnospira","g__Catenibacillus","g__Bittarella","g__Faecalitalea","g__Parasutterella","g__Amedibacillus","g__Lacticaseibacillus","g__Coprococcus","g__Scatosoma","g__Rothia","g__Coprobacter","g__Faecalibacterium","g__Choladousia","g__UBA738","g__KLE1615","g__Oribacterium","g__Avimicrobium","g__Stercorousia","g__Dysosmobacter","g__Butyrivibrio","g__UMGS856","g__UMGS872","g__Mediterraneibacter","g__Scybalomonas","g__Ruthenibacterium","g__Scatomonas","g__Spirillospora","g__Ventricola","g__Faecalimonas","g__PeH17","g__Alistipes","g__Enterococcus","g__Lactobacillus","g__Parabacteroides","g__Pullichristensenella","g__Merdimonas","g__Choladocola","g__Longicatena","g__Onthousia","g__Lactiplantibacillus","g__UBA3789","g__CAG.10","g__Faecimorpha","g__CAG.11","g__Dorea","g__Fimivicinus","g__Faeciplasma","g__CAG.13","g__SFEL01","g__Alangreenwoodia","g__Caccousia","g__Megamonas","g__QAMM01","g__Ventrimonas","g__CAG.16","g__Granulicatella","g__Butyribacter","g__CAG.17","g__Coproplasma","g__Akkermansia","g__Duodenibacillus","g__Slackia","g__UBA4716","g__Sporofaciens","g__Massilimaliae","g__Schaedlerella","g__UBA3818","g__Limisoma","g__UMGS1375","g__CAG.18","g__Enterenecus","g__CAG.19","g__Limosilactobacillus","g__Anaerotruncus","g__Bilophila","g__Acidaminococcus","g__NSJ.1","g__Streptococcus","g__RUG115","g__Egerieimonas","g__Negativibacillus","g__ER4","g__CAG.21","g__Eggerthella","g__Evtepia","g__CAG.22","g__Amedibacterium","g__NSJ.2","g__Fimenecus","g__Onthomonas","g__Lachnoclostridium","g__CAG.23","g__Ellagibacter","g__Parvimonas","g__CAG.24","g__CAG.25","g__Ventrisoma","g__Pseudoflavonifractor","g__An181","g__Merdibacter","g__Caproicibacterium","g__Clostridium","g__Limiplasma","g__Limadaptatus","g__Faecimonas","g__Heritagella","g__Peptostreptococcus","g__Phil12","g__Paratractidigestivibacter","g__Butyricimonas","g__Scatocola","g__Pygmaiobacter","g__Agathobaculum","g__CAG.27","g__UBA1417","g__Proteus","g__CAG.28","g__Holdemania","g__Paraprevotella","g__Fusicatenibacter","g__Sellimonas","g__Merdicola","g__Lactonifactor","g__UBA11524","g__Hydrogeniiclostridium","g__Enterocloster","g__Clostridioides","g__HGM13006","g__Staphylococcus","g__CAG.31","g__14","g__Intestinibacter","g__UBA6398","g__Scatavimonas","g__Oxalobacter","g__Fimisoma","g__Enterobacter","g__An92","g__NSJ.4","g__Fusobacterium","g__Gordonibacter","g__Ruminiclostridium","g__Spyradocola","g__UBA5026","g__Egerieenecus","g__Clostridium_AP","g__Collinsella","g__CAG.32","g__Pelethomonas","g__Thermophilibacter","g__Merdisoma","g__Blautia","g__Senegalimassilia","g__CAG.33","g__Klebsiella","g__CAG.34","g__CAG.35","g__Acetatifactor","g__F23","g__Muricomes","g__UBA1394","g__Adlercreutzia","g__Citrobacter","g__JAGTTR01","g__VUNA01","g__Holdemanella","g__CAG.36","g__UBA3402","g__CAG.37","g__UBA3282","g__Marseille.1","g__Kluyvera","g__Scybalenecus","g__CAG.38","g__Massilioclostridium","g__Tolumonas","g__Agathobacter","g__Rubneribacter","g__Acutalibacter","g__UBA9414","g__Egerieisoma","g__Avimonas","g__Aphodomorpha","g__Odoribacter","g__Oliverpabstia","g__Pediococcus","g__CAG.40","g__Anaerobutyricum","g__Copromonas","g__Prevotella","g__Hungatella","g__BX12","g__Metalachnospira","g__Chitinophaga","g__UMGS1071","g__Pauljensenia","g__Azonexus","g__Clostridium_AQ","g__AM51","g__Dialister","g__Actinomyces","g__V9D3004","g__Gallimonas","g__Pseudobutyricicoccus","g__Scatomorpha","g__Massilistercora","g__Limivivens","g__Niameybacter","g__Butyricicoccus","g__Anaeroglobus","g__Ruminococcus","g__Megasphaera","g__Roseburia","g__CAG.44","g__Cetobacterium","g__Turicibacter","g__Merdimorpha","g__Campylobacter","g__Morganella","g__Haemophilus","g__Phascolarctobacterium","g__Pseudoscilispira","g__MWCK01","g__CAG.45","g__GCA.11","g__Tidjanibacter","g__Muribaculum","g__CAG.48","g__Alectryocaccomicrobium","g__Barnesiella","g__RUG705","g__Faecivicinus","g__Avichristensenella","g__CAG.51","g__Peptoniphilus","g__51","g__Woodwardibium","g__Paraclostridium","g__Scybalosoma","g__Allisonella","g__Succiniclasticum","g__Mesosutterella","g__SFDB01","g__Pseudoruminococcus","g__Onthocola","g__Scatacola"
"PRISM.7122",5.51426476803167e-05,1.13938278329992e-05,2.05262852563955e-05,8.34967535853375e-06,0.000190172553869105,0.000202479627444444,0.000113590375190053,0.000138465449695685,0.000195956443570589,0.000185823764619868,0.00011206829895282,0.000785782729444513,9.74998549678785e-05,5.74909938749043e-05,0.000105197211939027,6.49274234910984e-05,0.00176208591589807,0.00430773667872354,0.000151163914303455,4.16179131151917e-05,0.0010865449939217,6.2361637834049e-05,2.6571102312834e-05,1.47423955549112e-05,6.39272019637741e-06,0.000603046605191602,0.000173864594184469,0.000511069712570254,0.0198084741029165,7.13636315799682e-05,2.26137040960289e-05,0.000362602047601325,0.478072317408038,0.00365454853348824,0.00891819257708642,2.56578565704944e-06,5.01415400436949e-05,5.18810557433894e-05,1.22635856828465e-05,7.8278206486254e-06,0.000720289963351013,1.7351669104453e-05,8.26269957354903e-06,0.0134818555031275,0.00014555397617194,4.7401802816676e-06,9.17594531588866e-06,0.000185388885694945,1.47858834474035e-05,0.00118656714665413,0.000441315133012503,9.56733634831993e-07,7.08852647625522e-06,0.00126201864012838,7.95828432610248e-06,1.67863265020522e-05,2.03958215789184e-05,9.21943320838102e-06,0.00752183983704913,0.000593131365703343,1.30028798552166e-05,7.11461921175064e-05,4.65320449668287e-06,0.000148641616538898,0.000147554419226589,0.000369908013540042,7.03199221601515e-05,4.20527920401153e-05,0.000106371385036321,5.78388970148432e-06,0.00728617894763301,0.00180383429269074,0.000321984356013458,0.0001862151556523,1.38291498125715e-05,2.55708807855096e-05,6.08830494893086e-06,1.31333435326937e-05,9.74128791828938e-05,4.17483767926688e-06,1.65253991470981e-05,6.35792988238352e-05,0.000885543954821994,0.000241923145935017,4.43576503422106e-06,1.69167901795293e-05,5.08808342160651e-05,1.41335650600181e-05,1.08719731230908e-05,0.00241205595708893,0.000104457917766657,0.000154599457810352,0,0.000775084707891391,1.00022152732436e-05,0.00949884291764446,0.000295674181055578,2.93543274323452e-05,1.29593919627243e-05,0.00281571057520305,1.13503399405068e-05,0.00183945087664198,6.68843786532548e-05,3.13112825945016e-05,0.134230598724778,1.7830035921869e-06,7.92784280135783e-05,0.000342684592839823,0.00104340500456927,1.26114888227854e-06,1.3524734565125e-05,4.00088610929742e-06,3.30507982941961e-05,0.000428486204727256,8.61495150273717e-05,0.000886326736886857,0.00432208768324602,1.15677794029686e-05,6.54492782010068e-05,1.02631426281977e-05,9.1324574233963e-07,3.18331373044099e-05,1.39161255975563e-06,0.000112503177877744,0.000219657344978927,5.30552288406832e-05,2.76148117326507e-05,0.000328159636747374,2.31790466984296e-05,0.00504964012464326,0.0287508894361212,4.34878924923633e-07,9.65431213330465e-06,7.71040333889601e-05,0.000145640951956925,0.000255273928930173,0.00449686552317283,1.17417309729381e-05,2.21788251711053e-05,0.000121461683731171,8.8454373329467e-05,0.000345467817959334,3.95739821680506e-06,1.48728592323883e-05,0.000837707273080394,8.61060271348793e-06,2.22223130635977e-05,1.16982430804457e-05,0.00193099289033841,4.14004736527299e-05,0.00940499604564594,1.7960499599346e-05,0.000111807371597866,1.60905202221744e-06,0.00218196151791184,0.00402419561967333,6.43620808886977e-06,6.79280880730715e-05,8.83239096519899e-05,1.69602780720217e-05,0.000257752738802237,0.00033472630851372,3.89651516731575e-05,6.57971813409457e-05,8.69757849847266e-07,4.08786189428215e-06,0.00102292220720537,1.98304789765177e-05,3.80953938233103e-05,3.6747269156047e-05,2.97022305722841e-05,1.21331220053694e-05,0.00559541317542242,1.10024368005679e-05,1.39596134900486e-05,3.21810404443488e-06,4.03132763404208e-05,1.09154610155832e-05,4.62276297193822e-05,5.2185470990836e-07,0.000245489153119391,1.04370941981672e-06,5.52296234653014e-06,0.000349120800928693,0,0.000137334764490883,1.17417309729381e-06,8.82804217594975e-06,0.00134286263227169,0.00252969070628077,0.000143423069439814,0.00071507141625193,7.33205867421245e-05,0.000475714055973962,5.47947445403778e-06,1.7830035921869e-05,0.0203615096317419,1.36551982426021e-05,6.48404477061137e-05,3.60949507686615e-06,0.00064827401338366,0.000465320449668287,0.000410482217235417,7.17550226123995e-06,3.9617470060543e-05,8.96285464267608e-05,0.000174951791496778,5.30552288406832e-06,0.000579780582708188,1.15677794029686e-05,1.27419525002624e-05,0.00104831913642091,1.97000152990406e-05,1.0176166843213e-05,5.26203499157596e-06,8.48013903601085e-06,0.00108667545759917,0.000328551027779805,1.75691085669148e-05,5.45773050779159e-05,3.52251929188143e-06,0.000189041868664303,0.0481007402248133,9.65431213330465e-06,2.49620502906165e-05,1.60470323296821e-05,0.00243580034638976,0.000236313207803502,0.000304980590048944,2.82671301200362e-05,0.00158961293427336,5.88391185421676e-05,0.0101008893013087,0.000177604552938812,2.21353372786129e-05,2.00044305464871e-06,0.000106197433466351,3.47903139938906e-06,0.000645403812479164,0.00136978163772446,0.000137204300813406,0.00265724069496088,5.2185470990836e-07,5.60993813151487e-06,0.017787113371979,0.000211090230157931,6.08830494893086e-07,0.00103440301082335,1.97000152990406e-05,0.000372952166014508,0.000336291872643445,8.78455428345739e-06,1.29159040702319e-05,5.2185470990836e-07,0.000377648858403683,0.000732640524818845,7.3494538312094e-06,8.89762280393753e-05,0.00119065500854842,0.00375200490056363,0.000714071194724606,0.00476957809699244,0.000508286487450742,0.000358514185707043,1.36551982426021e-05,0.000333465159631442,0.000340988565032621,2.26137040960289e-06,0.00089946008041955,8.32793141228757e-05,0.00609839413998909,8.10614316057652e-05,1.25245130378006e-05,7.43642961619413e-06,2.25267283110442e-05,5.64907723475799e-05,2.90934000773911e-05,0.000114590596717377,4.13134978677451e-06,0.000261188282309134,1.94390879440864e-05,0.00724277803092563,1.38291498125715e-05,0.0521550729539838,1.03936063056748e-05,0,9.1324574233963e-07,3.47903139938906e-06,1.8308402739285e-05,5.2185470990836e-07,2.83975937975132e-05,4.692343599926e-05,3.56600718437379e-05,5.2185470990836e-07,8.82804217594975e-06,1.00022152732436e-06,3.30507982941961e-06,6.8710870137934e-06,5.2185470990836e-07,1.95695516215635e-06,3.47033382089059e-05,2.30485830209526e-06,1.73951569969453e-06,0,0,2.93543274323452e-05,0,2.39183408707998e-06,7.39294172370176e-07,0,9.1324574233963e-07,3.04415247446543e-06,0,0,3.37466045740739e-05,3.37466045740739e-05,0
"PRISM.7147",9.26987912098452e-05,0.0059917758863486,6.31605967566831e-05,7.75420991872669e-05,0.000301629741243218,0.000297626523350232,6.39704963304087e-05,0.000103667145436871,0.000426088165737016,0.000919143456227225,0.000387687355948514,0.00147714112253631,3.95462391856279e-05,0.00023069410857877,0.000106409233993628,0.000133517729725613,0.0151835691184321,0.00656480297474725,0.000219089404686674,1.42195225158387e-05,0.000713741354336513,0.000117990797897903,7.64198097779615e-05,9.67020091028315e-05,0.00153039780450572,0.00040563241650349,0.00958228052655829,0.000967066371003957,0.122215315064413,4.40006868411185e-05,3.79495800259975e-06,4.19296579311631e-05,0.0969240141459836,0.000118615577569063,0.00879460691113454,6.17837674813497e-06,7.45454707644824e-05,0.000305841219026591,8.55022549975981e-06,4.22304777728326e-06,0.000521054675753292,3.2037313137801e-05,8.80707936456992e-05,0.00432386870421819,0.000100508537099342,1.68806211152227e-05,7.9254458286001e-06,0.0279181060558632,1.88822300617159e-05,9.1773191697016e-05,0.00034922869619046,5.03294735100882e-06,0.000346451897651973,0.000167359961913431,0.000297742223289336,5.68780900633549e-05,0.000710987695785846,4.55973460007489e-05,0.00452098669046908,0.0130319089209154,0.00011692635845815,0.000106756333810939,1.07948043183706e-05,1.44972023696875e-05,0.00327320912721184,0.000232325477720131,4.24618776510399e-06,0.000303735480134905,0.00219549890444306,1.53418119251441e-05,0.000660484672367102,0.0207118857587132,9.14492318675258e-05,6.09160179380723e-05,9.66094491515486e-06,0.00575118943297647,1.28542632344156e-05,2.6842385872047e-06,0.0205713797526657,7.89883484260626e-05,2.30821378511784e-05,0.00362789886052799,0.0484394108748849,0.000350015455776365,5.30021421033825e-05,0.00253287992686931,4.27742674866198e-05,2.30242878816266e-05,0.000178444016079561,0.0049246522080078,0.000213200277786298,9.26062312585623e-05,7.82131588340681e-06,0.00480957704857531,1.21022136302419e-05,0.00096305158311706,0.000160417965567212,7.12133125182972e-05,0.00227872187064032,0.000452641301761304,0.000103366325595202,0.0142751047665841,1.35716028568583e-05,4.74369750324969e-06,0.00377539314289733,2.45168170960637e-05,0.000195243647237411,0.00147362384438756,0.000486946333705536,1.95185797267859e-05,3.34372824009552e-06,1.17435438190206e-05,4.4301506682788e-05,0.00011440409978569,8.60229047235646e-05,0.00877947335909979,1.99350995075591e-05,6.68514248140896e-05,0.000300623151773017,2.09763989594919e-05,1.90904899521024e-06,0.000161841074818187,2.66109859938397e-06,3.29860526384509e-05,0.00204500799365094,7.98329579815192e-05,1.86392601895982e-05,0.0100089819019726,6.83670940163474e-05,3.25348228759467e-05,2.22259583018114e-05,6.38316564034843e-05,2.66225559877501e-05,6.40052063121398e-05,8.33270961424495e-05,3.00588441791285e-05,0.000500517936562394,1.42889424793009e-05,5.55591107575732e-05,0.000174741618028244,6.15870775848735e-05,0.000178779545902962,5.26781822738923e-05,1.01006046837487e-05,0.000523484374474469,9.70375389262321e-05,1.11766141174127e-05,0.000122456815547304,0.00169471485802073,0.000141790275371524,4.70088852578134e-05,0.0024470305720544,0.000680037962075619,1.42310925097491e-05,0.000945164372531636,0.00234620964511948,3.03133840451566e-06,4.18833779555217e-06,4.50998362626032e-05,6.36118265191873e-05,0.00203795029736562,0.00253360883648566,2.01202194101249e-05,3.91065794170341e-05,9.71879488470669e-07,2.58473663957556e-05,0.0057968793389285,1.76442407133068e-05,0.00038471386751355,2.13119287828925e-05,0.000186080212060402,7.49388505574348e-05,0.00272791531421633,9.63896192672517e-05,5.44946713178196e-06,0.000231631278085509,0.000163738553819487,1.29121132039675e-05,0.000321426000823853,4.10156284122443e-05,0.00038280481851834,2.19829884296937e-07,4.54700760677349e-06,0.00570001534991092,2.0883839008209e-05,0.000647965938956087,7.05769628532271e-07,0.000227280960375212,0.000444958825804821,0.000451761982224116,0.0175163228606338,7.16298322990704e-05,3.33215824618515e-05,3.49992315788544e-05,0.0457234589343719,9.82292482989997e-06,0.00231348970234097,1.26922833196705e-05,0.00056217443411073,3.9800779051656e-06,5.0005513680598e-05,0.000275157595176303,7.46148907279446e-05,5.19492726575393e-05,2.21218283566181e-05,0.000198448535550582,8.31304062459733e-05,3.04290839842602e-06,0.000406974535797093,4.1258598284362e-05,1.20790736424212e-05,0.000968315930346276,0.000246834250083729,1.48327321930881e-05,0.000250698628049791,0.000101850656392944,0.000125210474097971,0.00215798898418566,9.8460648177207e-05,0.000173839158503236,5.4031871561405e-06,0.00064201896208616,0.077975025219405,1.12460340808749e-05,0.0130757823378235,2.93646445445066e-05,0.00632618342033988,0.000271478337112807,0.00692782310367887,0.000436605290201538,0.000172774719063482,5.4124431512688e-05,0.0103373267591548,2.14044887341754e-06,4.18139579920595e-05,3.9453679234345e-06,4.84551344966091e-05,3.1088573637151e-05,0.000148489301845626,0.000555012607880214,0.000134859849019216,0.00038913360518731,5.09079732056065e-07,1.58971716328417e-05,0.000154228018825167,6.83786640102578e-05,3.71975304218238e-05,0.0981432716742518,3.28587827054369e-05,0.00105947591236604,9.00492626043716e-05,9.03616524399515e-06,0.00027505346523111,2.97811643252798e-05,0.00146882229691476,0.00345884967950365,1.35368928751272e-06,9.89928678970838e-05,0.00517082696843864,0.00870274115948625,0.00159463441069607,6.46878359528513e-05,0.00092881597113629,2.72936156345513e-05,0.00020915077991767,0.000520881125844637,0.000198957615282638,1.5908741626752e-05,0.000251786207477365,0.000213570517591429,0.0174894804747617,8.68212343033797e-05,1.92061898912061e-05,0.000173630898612849,0.000418382549792713,0.000115584239164547,0.000534510578671047,0.00136397501209903,2.61481862374251e-06,0.000312852635336272,6.06267680903132e-05,0.046310358445469,0.000171490449739432,0.0116696925478907,0.0573535705330952,6.44448660807336e-06,0.000701083780998574,8.67749543277383e-07,5.07922732665028e-06,5.2064972596643e-07,3.09844436919578e-05,8.02494777622924e-05,0.000298737242765627,0,1.40459726071832e-05,1.83037303661976e-05,1.38839926924381e-05,1.21832035876145e-05,3.62140809394428e-06,3.04290839842602e-06,5.68433800816238e-05,0.000543118654140359,5.36153517806319e-05,1.4925292144371e-06,9.16343517700916e-06,8.49237553020799e-06,1.46938922661637e-06,6.14482376579491e-05,3.84123797824121e-06,4.09577784426925e-05,5.78499695518255e-07,4.85939744235334e-06,0.00241387096950729,2.79993852630836e-06,0.000206894631105149,0.00036664153702556,5.32219719876795e-06
"PRISM.7150",0.000843475612559568,0.000366330917665443,6.44127445678022e-05,1.54405035846686e-05,9.1317656393448e-05,3.07749779601722e-05,0.000156499112727697,2.40553768293335e-05,0.000579489389040744,0.000283442583400621,0.000286411401257244,0.000171754065196327,0.0300209247318922,0.000258207631619326,0.000168440652409917,0.00018511374555113,0.00102456024816242,0.00401597557998872,6.17885216409658e-05,1.48573429342606e-05,1.4472987051037e-05,0.000227313370798843,2.32601577605952e-05,3.54535168145825e-05,0.00142427711306373,0.0028072691028088,0.00120123141793378,0.000505414732787771,0.157644930630191,0.000113941638899053,0.000257399158899442,0.000456349716246618,0.0806208996268262,0.000236869253274848,0.00256197052740532,5.68581634147884e-06,9.64865803402469e-05,3.17424944938038e-05,0.00395647993999595,7.95219068738299e-05,0.000367523746268551,0.000358153414908584,1.31211146341819e-05,0.00341412728146528,3.63415114413403e-05,6.99792780489703e-06,2.91580325204043e-06,0.000734079976003469,3.67126136734181e-06,0.00149343466474167,0.000123364984863601,2.29288164819543e-06,0.00141022824284935,8.94091306284761e-05,0.00037384573786502,6.65333287511043e-06,0.00628693568918926,7.31601543239235e-06,0.00231649965453696,0.000159852286467544,3.27100110274354e-05,0.0351234478864515,7.77989322248969e-06,2.32071431560127e-05,0.000262925931427173,0.000176763945329378,5.31471410940096e-05,0.000114060921759363,1.39560946563571e-05,2.03443545085548e-05,0.00177722184307208,0.000564592285153047,0.000114127190015092,0.000213211485979884,2.45192546194309e-06,1.22596273097154e-05,2.23986704361288e-06,0.000124955423001078,0.000121986605144455,0.000208347396009434,7.85941512936352e-06,2.33529333186147e-05,0.0152734678192802,0.000260911376453036,1.03113405913066e-05,7.6181986785129e-05,1.8064726511505e-05,7.66856255286633e-05,8.52872451221826e-05,0.000638017512499883,5.1888044235174e-05,0.000133504027990015,1.14644082409771e-05,0.00209002126376029,5.64605538804192e-06,0.0125536728140326,0.000570609442773166,0.000122198663562785,4.0675455365964e-05,0.00312643027604691,1.121258886921e-05,0.16048968105844,2.28227872727892e-05,2.30613529934107e-05,0.00135001690569472,6.44657591723848e-05,0.00401639969682538,0.00015706901972696,4.34719757576937e-06,0.000167420121271703,6.9184058980232e-06,2.33264260163234e-06,8.13774180342193e-06,0.000176750691678233,2.5539785757645e-05,0.00722496284902182,5.44592525574278e-05,9.74806041761698e-05,4.53142332669374e-05,3.85681248338075e-06,2.00130132299139e-06,0.000181455737834934,4.54600234295394e-06,8.77524242352713e-05,0.000137294572217667,2.10865589727106e-05,6.1231868292849e-06,8.03303795937138e-05,1.70574490244365e-05,1.54537572358143e-05,0.171250108365165,2.64410340355484e-05,8.00785602219467e-05,4.30346052698876e-05,4.68914177532684e-05,0.000224583118662841,0.000358498009838371,4.00922947155559e-05,0.000172880625543706,6.14969413157618e-05,0.00048524267574411,0.000367232165943346,4.58576329639086e-05,1.66863467923586e-05,0.00366450200525754,1.3412694959386e-05,1.25512076349195e-05,1.92310478123212e-05,0.00677245669160743,0.000638150049011339,0.00175979329181556,0.00253636447339195,6.91708053290864e-05,4.45322678493447e-06,0.0129838333156154,0.00893436575918166,0.00142032752502233,7.11721066520778e-06,5.9508893643916e-05,2.616270736149e-05,0.000522724001183975,0.000784894474495847,5.27495315596405e-06,0.000305377376046652,0.0061362549293145,7.70037131561586e-06,3.27630256320179e-05,0.00311732501770986,0.000137957254774949,2.00925351367877e-05,4.96084162381242e-05,4.90120019365705e-05,0.00450612210665671,4.99530111679108e-05,8.91970722101459e-06,0.00385683899068304,5.57978713231373e-05,0.00413598739111248,0.000278061601035492,4.79782171472107e-06,0.00124504798862126,7.02443510718831e-07,2.05299056245938e-05,0.000358855858419303,9.80770184777235e-07,0.000566447796313436,4.67853885441033e-06,1.99732522764769e-05,0.00127268185125992,0.000676254296055049,0.00110361827724616,0.00522225663900899,4.93300895640658e-05,0.000258989597036918,2.17094805765556e-05,0.00096009448899004,0.00334367087197507,1.79321900000486e-05,0.000183417278204489,1.14246472875402e-05,3.39293469328341e-06,7.67784010866828e-05,0.0014735806953255,0.000120303391448959,2.29155628308086e-05,7.8382092875305e-05,0.0110982761280789,0.000180514728603594,0.000298750550473833,1.28295343089779e-05,1.39958556097941e-05,0.00627431821329862,3.22196259350467e-05,8.27027831487831e-06,0.00357143486691287,1.33331730525121e-05,0.000325549433090314,0.00252052636027291,9.08537786033506e-05,9.22454119736427e-05,1.09342621951516e-05,0.000160846310303467,0.0476560473951625,6.82165424466004e-05,6.7606874493901e-05,9.67516533631597e-05,4.73950564968026e-05,7.48301143682739e-05,0.000488357283763335,6.94226247008535e-05,0.001019152758495,1.71104636290191e-05,0.00911645767227159,0.000211660808795844,1.53079670732123e-05,2.20010609017596e-06,1.80249655580681e-05,2.16034513673905e-06,8.41871920770946e-05,0.000178062803141651,5.31869020474466e-05,0.00307660980139046,4.54865307318307e-05,7.17022526979033e-06,0.00214208160546036,0.000298618013962377,0.000497263737333204,0.00545420878770881,0.000124822886489622,0.0315761876792283,3.29220694457656e-05,2.35517380857993e-05,8.38823581007449e-05,1.12921107760838e-05,0.000373673440400127,0.00163231967509681,2.35914990392362e-06,4.17224938064694e-05,0.00415634499927218,0.00120295439258272,0.000915323655420073,0.00123925614307062,0.00153294379880682,0.000933865513372821,0.000750063879285109,0.00105658106933029,0.000525215687599355,5.85811380637214e-06,0.000340645341745196,1.99069840207488e-05,0.00885612945646896,0.000337570494679408,2.84953499631224e-06,9.70167263860725e-06,8.61354787955034e-05,0.000243429810591939,4.43334630821602e-05,7.83290782707224e-05,1.23258955654436e-06,0.000165551356460168,1.54670108869599e-05,0.00234026345104109,2.1987807250614e-05,0.000815603184200291,0.00795003034224625,6.70767284480755e-05,0.000448013169676012,1.52416988174841e-06,0.000173596322705571,3.16762262380756e-06,1.26837441463759e-05,2.52879663858779e-05,6.0171576201198e-05,0,7.44855194384873e-06,1.53212207243579e-05,0.00010723529141936,2.13913929490602e-05,3.57848580932235e-07,6.70634747969299e-06,5.62882564155259e-05,0.00214365878994669,8.56185864008235e-06,5.68581634147884e-06,1.64345274205915e-06,0.00135910891038063,1.5904381374766e-06,1.22198663562785e-05,4.75806076128416e-06,2.12058418330213e-07,0.000459424563312407,4.77131441242979e-06,4.63877790097341e-07,3.31341278640958e-07,0.00159151168321939,2.04768910200112e-05,1.26704904952302e-05
